family	cluster_id	count_in_family	n_in	p_in	count_outside_family	n_out	p_out	raw_names	evidence_subjects
PICI	HYP:WP_011677053.1	1	65	0.0154	0	74	0.0000	hypothetical protein	WP_011677053.1 hypothetical protein
PICI	HYP:WP_011677055.1	1	65	0.0154	0	74	0.0000	hypothetical protein	WP_011677055.1 hypothetical protein
PICI	HYP:WP_011677057.1	1	65	0.0154	0	74	0.0000	hypothetical protein	WP_011677057.1 hypothetical protein
PICI	HYP:WP_011677058.1	1	65	0.0154	0	74	0.0000	MULTISPECIES: hypothetical protein	WP_011677058.1 MULTISPECIES: hypothetical protein
PICI	HYP:WP_011677060.1	1	65	0.0154	0	74	0.0000	hypothetical protein	WP_011677060.1 hypothetical protein
PICI	HYP:WP_011677061.1	1	65	0.0154	0	74	0.0000	MULTISPECIES: hypothetical protein	WP_011677061.1 MULTISPECIES: hypothetical protein
PICI	HYP:WP_011834139.1	1	65	0.0154	0	74	0.0000	MULTISPECIES: hypothetical protein	WP_011834139.1 MULTISPECIES: hypothetical protein
PICI	HYP:WP_011834140.1	1	65	0.0154	0	74	0.0000	MULTISPECIES: hypothetical protein	WP_011834140.1 MULTISPECIES: hypothetical protein
PICI	HYP:WP_011834141.1	1	65	0.0154	0	74	0.0000	hypothetical protein	WP_011834141.1 hypothetical protein
PICI	HYP:WP_011834144.1	1	65	0.0154	0	74	0.0000	MULTISPECIES: hypothetical protein	WP_011834144.1 MULTISPECIES: hypothetical protein
PICI	HYP:WP_011834145.1	1	65	0.0154	0	74	0.0000	hypothetical protein	WP_011834145.1 hypothetical protein
PICI	HYP:WP_011834146.1	1	65	0.0154	0	74	0.0000	MULTISPECIES: hypothetical protein	WP_011834146.1 MULTISPECIES: hypothetical protein
PICI	HYP:WP_011834147.1	1	65	0.0154	0	74	0.0000	MULTISPECIES: hypothetical protein	WP_011834147.1 MULTISPECIES: hypothetical protein
PICI	HYP:WP_011834148.1	1	65	0.0154	0	74	0.0000	hypothetical protein	WP_011834148.1 hypothetical protein
PICI	HYP:WP_011834151.1	1	65	0.0154	0	74	0.0000	hypothetical protein	WP_011834151.1 hypothetical protein
PICI	HYP:WP_011834152.1	1	65	0.0154	0	74	0.0000	MULTISPECIES: hypothetical protein	WP_011834152.1 MULTISPECIES: hypothetical protein
PICI	HYP:WP_011834154.1	1	65	0.0154	0	74	0.0000	hypothetical protein	WP_011834154.1 hypothetical protein
PICI	HYP:WP_011834155.1	2	65	0.0308	0	74	0.0000	MULTISPECIES: hypothetical protein	WP_011834155.1 MULTISPECIES: hypothetical protein
PICI	HYP:WP_011834156.1	1	65	0.0154	0	74	0.0000	MULTISPECIES: hypothetical protein	WP_011834156.1 MULTISPECIES: hypothetical protein
PICI	HYP:WP_011834159.1	1	65	0.0154	0	74	0.0000	hypothetical protein	WP_011834159.1 hypothetical protein
PICI	HYP:WP_011834160.1	1	65	0.0154	0	74	0.0000	MULTISPECIES: hypothetical protein	WP_011834160.1 MULTISPECIES: hypothetical protein
PICI	HYP:WP_011836148.1	1	65	0.0154	0	74	0.0000	hypothetical protein	WP_011836148.1 hypothetical protein
PICI	HYP:WP_011836149.1	1	65	0.0154	0	74	0.0000	MULTISPECIES: hypothetical protein	WP_011836149.1 MULTISPECIES: hypothetical protein
PICI	HYP:WP_011836150.1	1	65	0.0154	0	74	0.0000	hypothetical protein	WP_011836150.1 hypothetical protein
PICI	HYP:WP_011836151.1	1	65	0.0154	0	74	0.0000	hypothetical protein	WP_011836151.1 hypothetical protein
PICI	HYP:WP_011836152.1	1	65	0.0154	0	74	0.0000	MULTISPECIES: hypothetical protein	WP_011836152.1 MULTISPECIES: hypothetical protein
PICI	HYP:WP_011836155.1	1	65	0.0154	0	74	0.0000	hypothetical protein	WP_011836155.1 hypothetical protein
PICI	HYP:WP_011836156.1	1	65	0.0154	0	74	0.0000	MULTISPECIES: hypothetical protein	WP_011836156.1 MULTISPECIES: hypothetical protein
PICI	HYP:WP_012898672.1	1	65	0.0154	0	74	0.0000	MULTISPECIES: hypothetical protein	WP_012898672.1 MULTISPECIES: hypothetical protein
PICI	HYP:WP_012898673.1	1	65	0.0154	0	74	0.0000	MULTISPECIES: hypothetical protein	WP_012898673.1 MULTISPECIES: hypothetical protein
PICI	HYP:WP_012898674.1	1	65	0.0154	0	74	0.0000	hypothetical protein	WP_012898674.1 hypothetical protein
PICI	HYP:WP_012898678.1	1	65	0.0154	0	74	0.0000	hypothetical protein	WP_012898678.1 hypothetical protein
PICI	HYP:WP_012898681.1	1	65	0.0154	0	74	0.0000	hypothetical protein	WP_012898681.1 hypothetical protein
PICI	HYP:WP_012898682.1	1	65	0.0154	0	74	0.0000	hypothetical protein	WP_012898682.1 hypothetical protein
PICI	HYP:WP_012898683.1	1	65	0.0154	0	74	0.0000	hypothetical protein	WP_012898683.1 hypothetical protein
PICI	HYP:WP_012898685.1	1	65	0.0154	0	74	0.0000	MULTISPECIES: hypothetical protein	WP_012898685.1 MULTISPECIES: hypothetical protein
PICI	HYP:WP_012898686.1	1	65	0.0154	0	74	0.0000	hypothetical protein	WP_012898686.1 hypothetical protein
PICI	HYP:WP_012898689.1	1	65	0.0154	0	74	0.0000	hypothetical protein	WP_012898689.1 hypothetical protein
PICI	HYP:WP_012898690.1	1	65	0.0154	0	74	0.0000	hypothetical protein	WP_012898690.1 hypothetical protein
PICI	HYP:WP_012898692.1	1	65	0.0154	0	74	0.0000	hypothetical protein	WP_012898692.1 hypothetical protein
PICI	HYP:WP_013319145.1	1	65	0.0154	0	74	0.0000	MULTISPECIES: hypothetical protein	WP_013319145.1 MULTISPECIES: hypothetical protein
PICI	HYP:WP_013319147.1	1	65	0.0154	0	74	0.0000	hypothetical protein	WP_013319147.1 hypothetical protein
PICI	HYP:WP_013319156.1	1	65	0.0154	0	74	0.0000	hypothetical protein	WP_013319156.1 hypothetical protein
PICI	HYP:WP_014072026.1	1	65	0.0154	0	74	0.0000	MULTISPECIES: hypothetical protein	WP_014072026.1 MULTISPECIES: hypothetical protein
PICI	HYP:WP_014326453.1	1	65	0.0154	0	74	0.0000	hypothetical protein	WP_014326453.1 hypothetical protein
PICI	HYP:WP_014326455.1	1	65	0.0154	0	74	0.0000	hypothetical protein	WP_014326455.1 hypothetical protein
PICI	HYP:WP_014326458.1	1	65	0.0154	0	74	0.0000	hypothetical protein	WP_014326458.1 hypothetical protein
PICI	HYP:WP_014326460.1	1	65	0.0154	0	74	0.0000	hypothetical protein	WP_014326460.1 hypothetical protein
PICI	HYP:WP_014326461.1	1	65	0.0154	0	74	0.0000	hypothetical protein	WP_014326461.1 hypothetical protein
PICI	HYP:WP_014570682.1	1	65	0.0154	0	74	0.0000	MULTISPECIES: hypothetical protein	WP_014570682.1 MULTISPECIES: hypothetical protein
PICI	HYP:WP_014570844.1	1	65	0.0154	0	74	0.0000	MULTISPECIES: hypothetical protein	WP_014570844.1 MULTISPECIES: hypothetical protein
PICI	HYP:WP_014573398.1	1	65	0.0154	0	74	0.0000	MULTISPECIES: hypothetical protein	WP_014573398.1 MULTISPECIES: hypothetical protein
PICI	HYP:WP_014573399.1	1	65	0.0154	0	74	0.0000	hypothetical protein	WP_014573399.1 hypothetical protein
PICI	HYP:WP_014573406.1	1	65	0.0154	0	74	0.0000	hypothetical protein	WP_014573406.1 hypothetical protein
PICI	HYP:WP_014573407.1	1	65	0.0154	0	74	0.0000	MULTISPECIES: hypothetical protein	WP_014573407.1 MULTISPECIES: hypothetical protein
PICI	HYP:WP_014573408.1	1	65	0.0154	0	74	0.0000	hypothetical protein	WP_014573408.1 hypothetical protein
PICI	HYP:WP_014573410.1	1	65	0.0154	0	74	0.0000	hypothetical protein	WP_014573410.1 hypothetical protein
PICI	HYP:WP_014573411.1	1	65	0.0154	0	74	0.0000	hypothetical protein	WP_014573411.1 hypothetical protein
PICI	HYP:WP_014573414.1	1	65	0.0154	0	74	0.0000	hypothetical protein	WP_014573414.1 hypothetical protein
PICI	HYP:WP_014573415.1	1	65	0.0154	0	74	0.0000	hypothetical protein	WP_014573415.1 hypothetical protein
PICI	HYP:WP_014734881.1	1	65	0.0154	0	74	0.0000	MULTISPECIES: hypothetical protein	WP_014734881.1 MULTISPECIES: hypothetical protein
PICI	HYP:WP_014914990.1	1	65	0.0154	0	74	0.0000	hypothetical protein	WP_014914990.1 hypothetical protein
PICI	HYP:WP_014914996.1	1	65	0.0154	0	74	0.0000	hypothetical protein	WP_014914996.1 hypothetical protein
PICI	HYP:WP_014914998.1	1	65	0.0154	0	74	0.0000	MULTISPECIES: hypothetical protein	WP_014914998.1 MULTISPECIES: hypothetical protein
PICI	HYP:WP_015604664.1	1	65	0.0154	0	74	0.0000	hypothetical protein	WP_015604664.1 hypothetical protein
PICI	HYP:WP_015604665.1	1	65	0.0154	0	74	0.0000	hypothetical protein	WP_015604665.1 hypothetical protein
PICI	HYP:WP_015604668.1	1	65	0.0154	0	74	0.0000	hypothetical protein	WP_015604668.1 hypothetical protein
PICI	HYP:WP_015604669.1	1	65	0.0154	0	74	0.0000	hypothetical protein	WP_015604669.1 hypothetical protein
PICI	HYP:WP_015604670.1	1	65	0.0154	0	74	0.0000	hypothetical protein	WP_015604670.1 hypothetical protein
PICI	HYP:WP_015604671.1	1	65	0.0154	0	74	0.0000	hypothetical protein	WP_015604671.1 hypothetical protein
PICI	HYP:WP_015604672.1	1	65	0.0154	0	74	0.0000	hypothetical protein	WP_015604672.1 hypothetical protein
PICI	HYP:WP_015604675.1	1	65	0.0154	0	74	0.0000	hypothetical protein	WP_015604675.1 hypothetical protein
PICI	HYP:WP_015647113.1	1	65	0.0154	0	74	0.0000	hypothetical protein	WP_015647113.1 hypothetical protein
PICI	HYP:WP_015647115.1	1	65	0.0154	0	74	0.0000	hypothetical protein	WP_015647115.1 hypothetical protein
PICI	HYP:WP_015647120.1	1	65	0.0154	0	74	0.0000	hypothetical protein	WP_015647120.1 hypothetical protein
PICI	HYP:WP_015647121.1	1	65	0.0154	0	74	0.0000	hypothetical protein	WP_015647121.1 hypothetical protein
PICI	HYP:WP_015647122.1	1	65	0.0154	0	74	0.0000	hypothetical protein	WP_015647122.1 hypothetical protein
PICI	HYP:WP_015834857.1	1	65	0.0154	0	74	0.0000	MULTISPECIES: hypothetical protein	WP_015834857.1 MULTISPECIES: hypothetical protein
PICI	HYP:WP_015834859.1	1	65	0.0154	0	74	0.0000	MULTISPECIES: hypothetical protein	WP_015834859.1 MULTISPECIES: hypothetical protein
PICI	HYP:WP_015834862.1	1	65	0.0154	0	74	0.0000	MULTISPECIES: hypothetical protein	WP_015834862.1 MULTISPECIES: hypothetical protein
PICI	HYP:WP_016504558.1	1	65	0.0154	0	74	0.0000	hypothetical protein	WP_016504558.1 hypothetical protein
PICI	HYP:WP_016533390.1	1	65	0.0154	0	74	0.0000	hypothetical protein	WP_016533390.1 hypothetical protein
PICI	HYP:WP_016634816.1	1	65	0.0154	0	74	0.0000	hypothetical protein	WP_016634816.1 hypothetical protein
PICI	HYP:WP_016634817.1	1	65	0.0154	0	74	0.0000	hypothetical protein	WP_016634817.1 hypothetical protein
PICI	HYP:WP_016634821.1	1	65	0.0154	0	74	0.0000	hypothetical protein	WP_016634821.1 hypothetical protein
PICI	HYP:WP_016634822.1	1	65	0.0154	0	74	0.0000	hypothetical protein	WP_016634822.1 hypothetical protein
PICI	HYP:WP_016634823.1	1	65	0.0154	0	74	0.0000	hypothetical protein	WP_016634823.1 hypothetical protein
PICI	HYP:WP_016634824.1	1	65	0.0154	0	74	0.0000	hypothetical protein	WP_016634824.1 hypothetical protein
PICI	HYP:WP_016634827.1	1	65	0.0154	0	74	0.0000	hypothetical protein	WP_016634827.1 hypothetical protein
PICI	HYP:WP_016634829.1	1	65	0.0154	0	74	0.0000	hypothetical protein	WP_016634829.1 hypothetical protein
PICI	HYP:WP_017880047.1	4	65	0.0615	0	74	0.0000	MULTISPECIES: hypothetical protein	WP_017880047.1 MULTISPECIES: hypothetical protein
PICI	HYP:WP_017880052.1	9	65	0.1385	0	74	0.0000	MULTISPECIES: hypothetical protein	WP_017880052.1 MULTISPECIES: hypothetical protein
PICI	HYP:WP_017880053.1	6	65	0.0923	0	74	0.0000	MULTISPECIES: hypothetical protein	WP_017880053.1 MULTISPECIES: hypothetical protein
PICI	HYP:WP_020686326.1	1	65	0.0154	0	74	0.0000	MULTISPECIES: hypothetical protein	WP_020686326.1 MULTISPECIES: hypothetical protein
PICI	HYP:WP_020802548.1	1	65	0.0154	0	74	0.0000	MULTISPECIES: hypothetical protein	WP_020802548.1 MULTISPECIES: hypothetical protein
PICI	HYP:WP_020802557.1	2	65	0.0308	0	74	0.0000	MULTISPECIES: hypothetical protein	WP_020802557.1 MULTISPECIES: hypothetical protein
PICI	HYP:WP_020802561.1	6	65	0.0923	0	74	0.0000	MULTISPECIES: hypothetical protein	WP_020802561.1 MULTISPECIES: hypothetical protein
PICI	HYP:WP_021165043.1	1	65	0.0154	0	74	0.0000	hypothetical protein	WP_021165043.1 hypothetical protein
PICI	HYP:WP_021577720.1	1	65	0.0154	0	74	0.0000	hypothetical protein	WP_021577720.1 hypothetical protein
PICI	HYP:WP_023164573.1	1	65	0.0154	0	74	0.0000	hypothetical protein	WP_023164573.1 hypothetical protein
PICI	HYP:WP_023164686.1	1	65	0.0154	0	74	0.0000	hypothetical protein	WP_023164686.1 hypothetical protein
PICI	HYP:WP_023164690.1	1	65	0.0154	0	74	0.0000	hypothetical protein	WP_023164690.1 hypothetical protein
PICI	HYP:WP_023164700.1	1	65	0.0154	0	74	0.0000	hypothetical protein	WP_023164700.1 hypothetical protein
PICI	HYP:WP_023301286.1	2	65	0.0308	0	74	0.0000	MULTISPECIES: hypothetical protein	WP_023301286.1 MULTISPECIES: hypothetical protein
PICI	HYP:WP_023301287.1	3	65	0.0462	0	74	0.0000	MULTISPECIES: hypothetical protein	WP_023301287.1 MULTISPECIES: hypothetical protein
PICI	HYP:WP_023325050.1	1	65	0.0154	0	74	0.0000	MULTISPECIES: hypothetical protein	WP_023325050.1 MULTISPECIES: hypothetical protein
PICI	HYP:WP_024109148.1	2	65	0.0308	0	74	0.0000	MULTISPECIES: hypothetical protein	WP_024109148.1 MULTISPECIES: hypothetical protein
PICI	HYP:WP_024109874.1	1	65	0.0154	0	74	0.0000	MULTISPECIES: hypothetical protein	WP_024109874.1 MULTISPECIES: hypothetical protein
PICI	HYP:WP_024414029.1	1	65	0.0154	0	74	0.0000	hypothetical protein	WP_024414029.1 hypothetical protein
PICI	HYP:WP_029395903.1	1	65	0.0154	0	74	0.0000	MULTISPECIES: hypothetical protein	WP_029395903.1 MULTISPECIES: hypothetical protein
PICI	HYP:WP_033112022.1	1	65	0.0154	0	74	0.0000	hypothetical protein	WP_033112022.1 hypothetical protein
PICI	HYP:WP_033112024.1	1	65	0.0154	0	74	0.0000	hypothetical protein	WP_033112024.1 hypothetical protein
PICI	HYP:WP_038434440.1	1	65	0.0154	0	74	0.0000	MULTISPECIES: hypothetical protein	WP_038434440.1 MULTISPECIES: hypothetical protein
PICI	HYP:WP_038434558.1	1	65	0.0154	0	74	0.0000	MULTISPECIES: hypothetical protein	WP_038434558.1 MULTISPECIES: hypothetical protein
PICI	HYP:WP_038434560.1	1	65	0.0154	0	74	0.0000	MULTISPECIES: hypothetical protein	WP_038434560.1 MULTISPECIES: hypothetical protein
PICI	HYP:WP_038666367.1	1	65	0.0154	0	74	0.0000	hypothetical protein	WP_038666367.1 hypothetical protein
PICI	HYP:WP_038666376.1	1	65	0.0154	0	74	0.0000	hypothetical protein	WP_038666376.1 hypothetical protein
PICI	HYP:WP_038666388.1	1	65	0.0154	0	74	0.0000	hypothetical protein	WP_038666388.1 hypothetical protein
PICI	HYP:WP_038669331.1	1	65	0.0154	0	74	0.0000	MULTISPECIES: hypothetical protein	WP_038669331.1 MULTISPECIES: hypothetical protein
PICI	HYP:WP_039274483.1	1	65	0.0154	0	74	0.0000	MULTISPECIES: hypothetical protein	WP_039274483.1 MULTISPECIES: hypothetical protein
PICI	HYP:WP_040182213.1	1	65	0.0154	0	74	0.0000	MULTISPECIES: hypothetical protein	WP_040182213.1 MULTISPECIES: hypothetical protein
PICI	HYP:WP_040975393.1	1	65	0.0154	0	74	0.0000	hypothetical protein	WP_040975393.1 hypothetical protein
PICI	HYP:WP_041168276.1	1	65	0.0154	0	74	0.0000	hypothetical protein	WP_041168276.1 hypothetical protein
PICI	HYP:WP_041168277.1	1	65	0.0154	0	74	0.0000	MULTISPECIES: hypothetical protein	WP_041168277.1 MULTISPECIES: hypothetical protein
PICI	HYP:WP_041168278.1	1	65	0.0154	0	74	0.0000	hypothetical protein	WP_041168278.1 hypothetical protein
PICI	HYP:WP_041382028.1	1	65	0.0154	0	74	0.0000	MULTISPECIES: hypothetical protein	WP_041382028.1 MULTISPECIES: hypothetical protein
PICI	HYP:WP_042888954.1	1	65	0.0154	0	74	0.0000	hypothetical protein	WP_042888954.1 hypothetical protein
PICI	HYP:WP_042888956.1	1	65	0.0154	0	74	0.0000	hypothetical protein	WP_042888956.1 hypothetical protein
PICI	HYP:WP_042888957.1	1	65	0.0154	0	74	0.0000	hypothetical protein	WP_042888957.1 hypothetical protein
PICI	HYP:WP_042888958.1	1	65	0.0154	0	74	0.0000	hypothetical protein	WP_042888958.1 hypothetical protein
PICI	HYP:WP_042888960.1	1	65	0.0154	0	74	0.0000	hypothetical protein	WP_042888960.1 hypothetical protein
PICI	HYP:WP_042919848.1	1	65	0.0154	0	74	0.0000	MULTISPECIES: hypothetical protein	WP_042919848.1 MULTISPECIES: hypothetical protein
PICI	HYP:WP_043991155.1	1	65	0.0154	0	74	0.0000	MULTISPECIES: hypothetical protein	WP_043991155.1 MULTISPECIES: hypothetical protein
PICI	HYP:WP_044789135.1	1	65	0.0154	0	74	0.0000	hypothetical protein	WP_044789135.1 hypothetical protein
PICI	HYP:WP_045325331.1	1	65	0.0154	0	74	0.0000	MULTISPECIES: hypothetical protein	WP_045325331.1 MULTISPECIES: hypothetical protein
PICI	HYP:WP_046333743.1	1	65	0.0154	0	74	0.0000	hypothetical protein	WP_046333743.1 hypothetical protein
PICI	HYP:WP_046782464.1	1	65	0.0154	0	74	0.0000	hypothetical protein	WP_046782464.1 hypothetical protein
PICI	HYP:WP_047039180.1	1	65	0.0154	0	74	0.0000	MULTISPECIES: hypothetical protein	WP_047039180.1 MULTISPECIES: hypothetical protein
PICI	HYP:WP_047207018.1	1	65	0.0154	0	74	0.0000	hypothetical protein	WP_047207018.1 hypothetical protein
PICI	HYP:WP_048336899.1	1	65	0.0154	0	74	0.0000	MULTISPECIES: hypothetical protein	WP_048336899.1 MULTISPECIES: hypothetical protein
PICI	HYP:WP_048336900.1	1	65	0.0154	0	74	0.0000	MULTISPECIES: hypothetical protein	WP_048336900.1 MULTISPECIES: hypothetical protein
PICI	HYP:WP_048969230.1	1	65	0.0154	0	74	0.0000	MULTISPECIES: hypothetical protein	WP_048969230.1 MULTISPECIES: hypothetical protein
PICI	HYP:WP_048979886.1	1	65	0.0154	0	74	0.0000	MULTISPECIES: hypothetical protein	WP_048979886.1 MULTISPECIES: hypothetical protein
PICI	HYP:WP_048979888.1	1	65	0.0154	0	74	0.0000	hypothetical protein	WP_048979888.1 hypothetical protein
PICI	HYP:WP_048979892.1	1	65	0.0154	0	74	0.0000	hypothetical protein	WP_048979892.1 hypothetical protein
PICI	HYP:WP_048979896.1	1	65	0.0154	0	74	0.0000	MULTISPECIES: hypothetical protein	WP_048979896.1 MULTISPECIES: hypothetical protein
PICI	HYP:WP_050222781.1	1	65	0.0154	0	74	0.0000	hypothetical protein, partial	WP_050222781.1 hypothetical protein, partial
PICI	HYP:WP_050516737.1	1	65	0.0154	0	74	0.0000	MULTISPECIES: hypothetical protein	WP_050516737.1 MULTISPECIES: hypothetical protein
PICI	HYP:WP_052303361.1	1	65	0.0154	0	74	0.0000	hypothetical protein	WP_052303361.1 hypothetical protein
PICI	HYP:WP_052968078.1	1	65	0.0154	0	74	0.0000	MULTISPECIES: hypothetical protein	WP_052968078.1 MULTISPECIES: hypothetical protein
PICI	HYP:WP_053285621.1	1	65	0.0154	0	74	0.0000	hypothetical protein	WP_053285621.1 hypothetical protein
PICI	HYP:WP_053285626.1	1	65	0.0154	0	74	0.0000	hypothetical protein	WP_053285626.1 hypothetical protein
PICI	HYP:WP_053285627.1	1	65	0.0154	0	74	0.0000	hypothetical protein	WP_053285627.1 hypothetical protein
PICI	HYP:WP_053285631.1	1	65	0.0154	0	74	0.0000	MULTISPECIES: hypothetical protein	WP_053285631.1 MULTISPECIES: hypothetical protein
PICI	HYP:WP_053285632.1	1	65	0.0154	0	74	0.0000	MULTISPECIES: hypothetical protein	WP_053285632.1 MULTISPECIES: hypothetical protein
PICI	HYP:WP_053285633.1	1	65	0.0154	0	74	0.0000	hypothetical protein	WP_053285633.1 hypothetical protein
PICI	HYP:WP_053810727.1	1	65	0.0154	0	74	0.0000	MULTISPECIES: hypothetical protein	WP_053810727.1 MULTISPECIES: hypothetical protein
PICI	HYP:WP_060682958.1	1	65	0.0154	0	74	0.0000	hypothetical protein	WP_060682958.1 hypothetical protein
PICI	HYP:WP_060682959.1	1	65	0.0154	0	74	0.0000	MULTISPECIES: hypothetical protein	WP_060682959.1 MULTISPECIES: hypothetical protein
PICI	HYP:WP_060682961.1	1	65	0.0154	0	74	0.0000	MULTISPECIES: hypothetical protein	WP_060682961.1 MULTISPECIES: hypothetical protein
PICI	HYP:WP_060682962.1	1	65	0.0154	0	74	0.0000	MULTISPECIES: hypothetical protein	WP_060682962.1 MULTISPECIES: hypothetical protein
PICI	HYP:WP_060682963.1	1	65	0.0154	0	74	0.0000	MULTISPECIES: hypothetical protein	WP_060682963.1 MULTISPECIES: hypothetical protein
PICI	HYP:WP_060682964.1	1	65	0.0154	0	74	0.0000	MULTISPECIES: hypothetical protein	WP_060682964.1 MULTISPECIES: hypothetical protein
PICI	HYP:WP_060682968.1	1	65	0.0154	0	74	0.0000	MULTISPECIES: hypothetical protein	WP_060682968.1 MULTISPECIES: hypothetical protein
PICI	HYP:WP_061778265.1	1	65	0.0154	0	74	0.0000	MULTISPECIES: hypothetical protein	WP_061778265.1 MULTISPECIES: hypothetical protein
PICI	HYP:WP_062920960.1	1	65	0.0154	0	74	0.0000	MULTISPECIES: hypothetical protein	WP_062920960.1 MULTISPECIES: hypothetical protein
PICI	HYP:WP_062920961.1	1	65	0.0154	0	74	0.0000	MULTISPECIES: hypothetical protein	WP_062920961.1 MULTISPECIES: hypothetical protein
PICI	HYP:WP_064189218.1	1	65	0.0154	0	74	0.0000	MULTISPECIES: hypothetical protein	WP_064189218.1 MULTISPECIES: hypothetical protein
