batch	family	accession	region_name	region_number	core_start	core_end	strand	n_orfs	n_core_orfs	genome_fasta	output_fasta	status	source_tsv
004	PICI	NZ_CP097213.1	PICI REGION 2 - NZ_CP097213.1	2	1349748	1362779	mixed	33	23	/sciclone/scr10/ncnallapaneni/saphari_pub/assembled_genomes/004/NZ_CP097213.1.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CP097213.1_R2_core.fasta	ok	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/004/RESULTS/PICI/NZ_CP097213.1_PICI_output.tsv
004	PICI	NZ_CP098838.1	PICI REGION 1 - NZ_CP098838.1	1	1108083	1111277	mixed	14	4	/sciclone/scr10/ncnallapaneni/saphari_pub/assembled_genomes/004/NZ_CP098838.1.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CP098838.1_R1_core.fasta	ok	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/004/RESULTS/PICI/NZ_CP098838.1_PICI_output.tsv
004	PICI	NZ_CP098841.1	PICI REGION 1 - NZ_CP098841.1	1	3538101	3542734	mixed	16	6	/sciclone/scr10/ncnallapaneni/saphari_pub/assembled_genomes/004/NZ_CP098841.1.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CP098841.1_R1_core.fasta	ok	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/004/RESULTS/PICI/NZ_CP098841.1_PICI_output.tsv
004	PICI	NZ_CP098848.1	PICI REGION 1 - NZ_CP098848.1	1	1036100	1040071	mixed	16	6	/sciclone/scr10/ncnallapaneni/saphari_pub/assembled_genomes/004/NZ_CP098848.1.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CP098848.1_R1_core.fasta	ok	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/004/RESULTS/PICI/NZ_CP098848.1_PICI_output.tsv
004	PICI	NZ_CP098854.1	PICI REGION 1 - NZ_CP098854.1	1	1050734	1053928	mixed	14	4	/sciclone/scr10/ncnallapaneni/saphari_pub/assembled_genomes/004/NZ_CP098854.1.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CP098854.1_R1_core.fasta	ok	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/004/RESULTS/PICI/NZ_CP098854.1_PICI_output.tsv
004	PICI	NZ_CP098858.1	PICI REGION 1 - NZ_CP098858.1	1	1049653	1052847	mixed	14	4	/sciclone/scr10/ncnallapaneni/saphari_pub/assembled_genomes/004/NZ_CP098858.1.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CP098858.1_R1_core.fasta	ok	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/004/RESULTS/PICI/NZ_CP098858.1_PICI_output.tsv
004	PICI	NZ_CP098870.1	PICI REGION 1 - NZ_CP098870.1	1	1051202	1054397	mixed	14	4	/sciclone/scr10/ncnallapaneni/saphari_pub/assembled_genomes/004/NZ_CP098870.1.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CP098870.1_R1_core.fasta	ok	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/004/RESULTS/PICI/NZ_CP098870.1_PICI_output.tsv
004	PICI	NZ_CP098870.1	PICI REGION 2 - NZ_CP098870.1	2	1319489	1332801	mixed	34	24	/sciclone/scr10/ncnallapaneni/saphari_pub/assembled_genomes/004/NZ_CP098870.1.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CP098870.1_R2_core.fasta	ok	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/004/RESULTS/PICI/NZ_CP098870.1_PICI_output.tsv
004	PICI	NZ_CP098874.1	PICI REGION 1 - NZ_CP098874.1	1	1105081	1108275	mixed	14	4	/sciclone/scr10/ncnallapaneni/saphari_pub/assembled_genomes/004/NZ_CP098874.1.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CP098874.1_R1_core.fasta	ok	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/004/RESULTS/PICI/NZ_CP098874.1_PICI_output.tsv
004	PICI	NZ_CP098886.1	PICI REGION 1 - NZ_CP098886.1	1	1105194	1108388	mixed	14	4	/sciclone/scr10/ncnallapaneni/saphari_pub/assembled_genomes/004/NZ_CP098886.1.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CP098886.1_R1_core.fasta	ok	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/004/RESULTS/PICI/NZ_CP098886.1_PICI_output.tsv
004	PICI	NZ_CP098892.1	PICI REGION 1 - NZ_CP098892.1	1	1105194	1108388	mixed	14	4	/sciclone/scr10/ncnallapaneni/saphari_pub/assembled_genomes/004/NZ_CP098892.1.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CP098892.1_R1_core.fasta	ok	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/004/RESULTS/PICI/NZ_CP098892.1_PICI_output.tsv
004	PICI	NZ_CP098898.1	PICI REGION 1 - NZ_CP098898.1	1	1105194	1108388	mixed	14	4	/sciclone/scr10/ncnallapaneni/saphari_pub/assembled_genomes/004/NZ_CP098898.1.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CP098898.1_R1_core.fasta	ok	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/004/RESULTS/PICI/NZ_CP098898.1_PICI_output.tsv
004	PICI	NZ_CP098910.1	PICI REGION 1 - NZ_CP098910.1	1	1224239	1227434	mixed	14	4	/sciclone/scr10/ncnallapaneni/saphari_pub/assembled_genomes/004/NZ_CP098910.1.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CP098910.1_R1_core.fasta	ok	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/004/RESULTS/PICI/NZ_CP098910.1_PICI_output.tsv
004	PICI	NZ_CP098910.1	PICI REGION 2 - NZ_CP098910.1	2	1492527	1505839	mixed	34	24	/sciclone/scr10/ncnallapaneni/saphari_pub/assembled_genomes/004/NZ_CP098910.1.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CP098910.1_R2_core.fasta	ok	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/004/RESULTS/PICI/NZ_CP098910.1_PICI_output.tsv
004	PICI	NZ_CP098910.1	PICI REGION 3 - NZ_CP098910.1	3	3365345	3373840	mixed	19	9	/sciclone/scr10/ncnallapaneni/saphari_pub/assembled_genomes/004/NZ_CP098910.1.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CP098910.1_R3_core.fasta	ok	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/004/RESULTS/PICI/NZ_CP098910.1_PICI_output.tsv
004	PICI	NZ_CP101263.1	PICI REGION 1 - NZ_CP101263.1	1	1013895	1017090	mixed	13	3	/sciclone/scr10/ncnallapaneni/saphari_pub/assembled_genomes/004/NZ_CP101263.1.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CP101263.1_R1_core.fasta	ok	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/004/RESULTS/PICI/NZ_CP101263.1_PICI_output.tsv
004	PICI	NZ_CP101269.1	PICI REGION 1 - NZ_CP101269.1	1	1006152	1010785	mixed	15	5	/sciclone/scr10/ncnallapaneni/saphari_pub/assembled_genomes/004/NZ_CP101269.1.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CP101269.1_R1_core.fasta	ok	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/004/RESULTS/PICI/NZ_CP101269.1_PICI_output.tsv
004	PICI	NZ_CP101269.1	PICI REGION 2 - NZ_CP101269.1	2	1187455	1198970	mixed	30	20	/sciclone/scr10/ncnallapaneni/saphari_pub/assembled_genomes/004/NZ_CP101269.1.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CP101269.1_R2_core.fasta	ok	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/004/RESULTS/PICI/NZ_CP101269.1_PICI_output.tsv
004	PICI	NZ_CP101274.1	PICI REGION 1 - NZ_CP101274.1	1	3632743	3636860	mixed	15	5	/sciclone/scr10/ncnallapaneni/saphari_pub/assembled_genomes/004/NZ_CP101274.1.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CP101274.1_R1_core.fasta	ok	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/004/RESULTS/PICI/NZ_CP101274.1_PICI_output.tsv
004	PICI	NZ_CP101292.1	PICI REGION 1 - NZ_CP101292.1	1	1679275	1693837	mixed	31	21	/sciclone/scr10/ncnallapaneni/saphari_pub/assembled_genomes/004/NZ_CP101292.1.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CP101292.1_R1_core.fasta	ok	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/004/RESULTS/PICI/NZ_CP101292.1_PICI_output.tsv
004	PICI	NZ_CP101292.1	PICI REGION 2 - NZ_CP101292.1	2	1987550	2000603	mixed	35	25	/sciclone/scr10/ncnallapaneni/saphari_pub/assembled_genomes/004/NZ_CP101292.1.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CP101292.1_R2_core.fasta	ok	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/004/RESULTS/PICI/NZ_CP101292.1_PICI_output.tsv
004	PICI	NZ_CP101292.1	PICI REGION 3 - NZ_CP101292.1	3	2034503	2048747	mixed	36	26	/sciclone/scr10/ncnallapaneni/saphari_pub/assembled_genomes/004/NZ_CP101292.1.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CP101292.1_R3_core.fasta	ok	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/004/RESULTS/PICI/NZ_CP101292.1_PICI_output.tsv
004	PICI	NZ_CP101292.1	PICI REGION 4 - NZ_CP101292.1	4	4709691	4712885	mixed	14	4	/sciclone/scr10/ncnallapaneni/saphari_pub/assembled_genomes/004/NZ_CP101292.1.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CP101292.1_R4_core.fasta	ok	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/004/RESULTS/PICI/NZ_CP101292.1_PICI_output.tsv
004	PICI	NZ_CP101292.1	PICI REGION 5 - NZ_CP101292.1	5	3904235	3911338	mixed	23	13	/sciclone/scr10/ncnallapaneni/saphari_pub/assembled_genomes/004/NZ_CP101292.1.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CP101292.1_R5_core.fasta	ok	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/004/RESULTS/PICI/NZ_CP101292.1_PICI_output.tsv
004	PICI	NZ_CP101305.1	PICI REGION 1 - NZ_CP101305.1	1	1109081	1112276	mixed	13	3	/sciclone/scr10/ncnallapaneni/saphari_pub/assembled_genomes/004/NZ_CP101305.1.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CP101305.1_R1_core.fasta	ok	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/004/RESULTS/PICI/NZ_CP101305.1_PICI_output.tsv
004	PICI	NZ_CP101513.1	PICI REGION 1 - NZ_CP101513.1	1	981543	984737	mixed	13	3	/sciclone/scr10/ncnallapaneni/saphari_pub/assembled_genomes/004/NZ_CP101513.1.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CP101513.1_R1_core.fasta	ok	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/004/RESULTS/PICI/NZ_CP101513.1_PICI_output.tsv
004	PICI	NZ_CP101615.1	PICI REGION 1 - NZ_CP101615.1	1	1049612	1052806	mixed	14	4	/sciclone/scr10/ncnallapaneni/saphari_pub/assembled_genomes/004/NZ_CP101615.1.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CP101615.1_R1_core.fasta	ok	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/004/RESULTS/PICI/NZ_CP101615.1_PICI_output.tsv
004	PICI	NZ_CP101705.1	PICI REGION 1 - NZ_CP101705.1	1	1124029	1127223	mixed	14	4	/sciclone/scr10/ncnallapaneni/saphari_pub/assembled_genomes/004/NZ_CP101705.1.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CP101705.1_R1_core.fasta	ok	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/004/RESULTS/PICI/NZ_CP101705.1_PICI_output.tsv
004	PICI	NZ_CP101858.1	PICI REGION 1 - NZ_CP101858.1	1	2008540	2012657	mixed	15	5	/sciclone/scr10/ncnallapaneni/saphari_pub/assembled_genomes/004/NZ_CP101858.1.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CP101858.1_R1_core.fasta	ok	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/004/RESULTS/PICI/NZ_CP101858.1_PICI_output.tsv
004	PICI	NZ_CP102061.1	PICI REGION 1 - NZ_CP102061.1	1	1624830	1628025	mixed	14	4	/sciclone/scr10/ncnallapaneni/saphari_pub/assembled_genomes/004/NZ_CP102061.1.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CP102061.1_R1_core.fasta	ok	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/004/RESULTS/PICI/NZ_CP102061.1_PICI_output.tsv
004	PICI	NZ_CP103295.1	PICI REGION 1 - NZ_CP103295.1	1	4002434	4005628	mixed	14	4	/sciclone/scr10/ncnallapaneni/saphari_pub/assembled_genomes/004/NZ_CP103295.1.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CP103295.1_R1_core.fasta	ok	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/004/RESULTS/PICI/NZ_CP103295.1_PICI_output.tsv
004	PICI	NZ_CP115312.1	PICI REGION 1 - NZ_CP115312.1	1	1018902	1023535	mixed	16	6	/sciclone/scr10/ncnallapaneni/saphari_pub/assembled_genomes/004/NZ_CP115312.1.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CP115312.1_R1_core.fasta	ok	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/004/RESULTS/PICI/NZ_CP115312.1_PICI_output.tsv
004	PICI	NZ_CP115351.1	PICI REGION 1 - NZ_CP115351.1	1	1012141	1015335	mixed	14	4	/sciclone/scr10/ncnallapaneni/saphari_pub/assembled_genomes/004/NZ_CP115351.1.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CP115351.1_R1_core.fasta	ok	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/004/RESULTS/PICI/NZ_CP115351.1_PICI_output.tsv
004	PICI	NZ_CP116925.1	PICI REGION 1 - NZ_CP116925.1	1	3275996	3289397	mixed	34	24	/sciclone/scr10/ncnallapaneni/saphari_pub/assembled_genomes/004/NZ_CP116925.1.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CP116925.1_R1_core.fasta	ok	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/004/RESULTS/PICI/NZ_CP116925.1_PICI_output.tsv
004	PICI	NZ_CP116925.1	PICI REGION 2 - NZ_CP116925.1	2	1026316	1029510	mixed	14	4	/sciclone/scr10/ncnallapaneni/saphari_pub/assembled_genomes/004/NZ_CP116925.1.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CP116925.1_R2_core.fasta	ok	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/004/RESULTS/PICI/NZ_CP116925.1_PICI_output.tsv
004	PICI	NZ_CP116970.1	PICI REGION 1 - NZ_CP116970.1	1	1791792	1805253	mixed	35	25	/sciclone/scr10/ncnallapaneni/saphari_pub/assembled_genomes/004/NZ_CP116970.1.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CP116970.1_R1_core.fasta	ok	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/004/RESULTS/PICI/NZ_CP116970.1_PICI_output.tsv
004	PICI	NZ_CP116970.1	PICI REGION 2 - NZ_CP116970.1	2	2062833	2067466	mixed	15	5	/sciclone/scr10/ncnallapaneni/saphari_pub/assembled_genomes/004/NZ_CP116970.1.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CP116970.1_R2_core.fasta	ok	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/004/RESULTS/PICI/NZ_CP116970.1_PICI_output.tsv
004	PICI	NZ_CP119577.1	PICI REGION 1 - NZ_CP119577.1	1	1009234	1012428	mixed	14	4	/sciclone/scr10/ncnallapaneni/saphari_pub/assembled_genomes/004/NZ_CP119577.1.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CP119577.1_R1_core.fasta	ok	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/004/RESULTS/PICI/NZ_CP119577.1_PICI_output.tsv
004	PICI	NZ_CP125885.1	PICI REGION 1 - NZ_CP125885.1	1	1093387	1096581	mixed	14	4	/sciclone/scr10/ncnallapaneni/saphari_pub/assembled_genomes/004/NZ_CP125885.1.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CP125885.1_R1_core.fasta	ok	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/004/RESULTS/PICI/NZ_CP125885.1_PICI_output.tsv
004	PICI	NZ_CP125889.1	PICI REGION 1 - NZ_CP125889.1	1	4217856	4232730	1	25	15	/sciclone/scr10/ncnallapaneni/saphari_pub/assembled_genomes/004/NZ_CP125889.1.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CP125889.1_R1_core.fasta	ok	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/004/RESULTS/PICI/NZ_CP125889.1_PICI_output.tsv
004	PICI	NZ_CP125889.1	PICI REGION 2 - NZ_CP125889.1	2	1888841	1892035	mixed	14	4	/sciclone/scr10/ncnallapaneni/saphari_pub/assembled_genomes/004/NZ_CP125889.1.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CP125889.1_R2_core.fasta	ok	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/004/RESULTS/PICI/NZ_CP125889.1_PICI_output.tsv
004	PICI	NZ_CP125889.1	PICI REGION 3 - NZ_CP125889.1	3	4785270	4800223	mixed	31	21	/sciclone/scr10/ncnallapaneni/saphari_pub/assembled_genomes/004/NZ_CP125889.1.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CP125889.1_R3_core.fasta	ok	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/004/RESULTS/PICI/NZ_CP125889.1_PICI_output.tsv
004	PICI	NZ_CP125889.1	PICI REGION 4 - NZ_CP125889.1	4	5303422	5312147	mixed	26	16	/sciclone/scr10/ncnallapaneni/saphari_pub/assembled_genomes/004/NZ_CP125889.1.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CP125889.1_R4_core.fasta	ok	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/004/RESULTS/PICI/NZ_CP125889.1_PICI_output.tsv
004	PICI	NZ_CP132061.1	PICI REGION 1 - NZ_CP132061.1	1	1045780	1048974	mixed	14	4	/sciclone/scr10/ncnallapaneni/saphari_pub/assembled_genomes/004/NZ_CP132061.1.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CP132061.1_R1_core.fasta	ok	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/004/RESULTS/PICI/NZ_CP132061.1_PICI_output.tsv
004	PICI	NZ_CP132063.1	PICI REGION 1 - NZ_CP132063.1	1	1674100	1683684	mixed	26	16	/sciclone/scr10/ncnallapaneni/saphari_pub/assembled_genomes/004/NZ_CP132063.1.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CP132063.1_R1_core.fasta	ok	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/004/RESULTS/PICI/NZ_CP132063.1_PICI_output.tsv
004	PICI	NZ_CP132063.1	PICI REGION 2 - NZ_CP132063.1	2	1054809	1058003	mixed	14	4	/sciclone/scr10/ncnallapaneni/saphari_pub/assembled_genomes/004/NZ_CP132063.1.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CP132063.1_R2_core.fasta	ok	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/004/RESULTS/PICI/NZ_CP132063.1_PICI_output.tsv
004	PICI	NZ_CP132594.1	PICI REGION 1 - NZ_CP132594.1	1	2904153	2907347	mixed	14	4	/sciclone/scr10/ncnallapaneni/saphari_pub/assembled_genomes/004/NZ_CP132594.1.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CP132594.1_R1_core.fasta	ok	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/004/RESULTS/PICI/NZ_CP132594.1_PICI_output.tsv
004	PICI	NZ_CP133657.1	PICI REGION 1 - NZ_CP133657.1	1	1083905	1087099	mixed	14	4	/sciclone/scr10/ncnallapaneni/saphari_pub/assembled_genomes/004/NZ_CP133657.1.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CP133657.1_R1_core.fasta	ok	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/004/RESULTS/PICI/NZ_CP133657.1_PICI_output.tsv
004	PICI	NZ_CP134353.1	PICI REGION 1 - NZ_CP134353.1	1	1109074	1112268	mixed	14	4	/sciclone/scr10/ncnallapaneni/saphari_pub/assembled_genomes/004/NZ_CP134353.1.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CP134353.1_R1_core.fasta	ok	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/004/RESULTS/PICI/NZ_CP134353.1_PICI_output.tsv
004	PICI	NZ_CP134376.1	PICI REGION 1 - NZ_CP134376.1	1	1077161	1080355	mixed	14	4	/sciclone/scr10/ncnallapaneni/saphari_pub/assembled_genomes/004/NZ_CP134376.1.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CP134376.1_R1_core.fasta	ok	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/004/RESULTS/PICI/NZ_CP134376.1_PICI_output.tsv
004	PICI	NZ_CP134380.1	PICI REGION 1 - NZ_CP134380.1	1	1029240	1032434	mixed	14	4	/sciclone/scr10/ncnallapaneni/saphari_pub/assembled_genomes/004/NZ_CP134380.1.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CP134380.1_R1_core.fasta	ok	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/004/RESULTS/PICI/NZ_CP134380.1_PICI_output.tsv
004	PICI	NZ_CP135502.1	PICI REGION 1 - NZ_CP135502.1	1	3661709	3670304	mixed	22	12	/sciclone/scr10/ncnallapaneni/saphari_pub/assembled_genomes/004/NZ_CP135502.1.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CP135502.1_R1_core.fasta	ok	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/004/RESULTS/PICI/NZ_CP135502.1_PICI_output.tsv
004	PICI	NZ_CP135502.1	PICI REGION 2 - NZ_CP135502.1	2	980129	983324	mixed	14	4	/sciclone/scr10/ncnallapaneni/saphari_pub/assembled_genomes/004/NZ_CP135502.1.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CP135502.1_R2_core.fasta	ok	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/004/RESULTS/PICI/NZ_CP135502.1_PICI_output.tsv
004	PICI	NZ_CP136900.1	PICI REGION 1 - NZ_CP136900.1	1	3712031	3715226	mixed	14	4	/sciclone/scr10/ncnallapaneni/saphari_pub/assembled_genomes/004/NZ_CP136900.1.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CP136900.1_R1_core.fasta	ok	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/004/RESULTS/PICI/NZ_CP136900.1_PICI_output.tsv
004	PICI	NZ_CP137162.1	PICI REGION 1 - NZ_CP137162.1	1	1032654	1035848	mixed	14	4	/sciclone/scr10/ncnallapaneni/saphari_pub/assembled_genomes/004/NZ_CP137162.1.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CP137162.1_R1_core.fasta	ok	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/004/RESULTS/PICI/NZ_CP137162.1_PICI_output.tsv
004	PICI	NZ_CP141089.1	PICI REGION 1 - NZ_CP141089.1	1	700285	710342	mixed	26	16	/sciclone/scr10/ncnallapaneni/saphari_pub/assembled_genomes/004/NZ_CP141089.1.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CP141089.1_R1_core.fasta	ok	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/004/RESULTS/PICI/NZ_CP141089.1_PICI_output.tsv
004	PICI	NZ_CP141089.1	PICI REGION 2 - NZ_CP141089.1	2	3196516	3202301	mixed	16	6	/sciclone/scr10/ncnallapaneni/saphari_pub/assembled_genomes/004/NZ_CP141089.1.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CP141089.1_R2_core.fasta	ok	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/004/RESULTS/PICI/NZ_CP141089.1_PICI_output.tsv
