family	accession	region	core_start	core_end	core_len_bp	n_core_orfs	had_blastn_support	query_length	supported_bp	core_region_family_coverage	core_region_family_coverage_percent	coverage_bin	family_supported_weighted_identity	family_supported_weighted_identity_percent	top_reference	top_reference_query_fraction	top_reference_query_fraction_percent	top_reference_weighted_identity	n_references_hit	n_hsps_total	query_id	output_fasta	source_tsv
PICI	NZ_CP141089.1	R1	700285	710342	10058	16	1	10058	4381	0.4356	43.56%	25-50%	88.731	88.73%	CP018948.1_1961620_1972242	0.2926	29.26%	99.388	10	32	NZ_CP141089.1|PICI|R1|core|batch=004|record=NZ_CP141089.1_Escherichia_coli_strain_KE47_chromosome__complete_genome|start=700285|end=710342|strand=mixed	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CP141089.1_R1_core.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/004/RESULTS/PICI/NZ_CP141089.1_PICI_output.tsv
PICI	NZ_CP141089.1	R2	3196516	3202301	5786	6	1	5786	2309	0.3991	39.91%	25-50%	96.8	96.80%	CP057584.1_1088918_1103260	0.3991	39.91%	96.715	2	4	NZ_CP141089.1|PICI|R2|core|batch=004|record=NZ_CP141089.1_Escherichia_coli_strain_KE47_chromosome__complete_genome|start=3196516|end=3202301|strand=mixed	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CP141089.1_R2_core.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/004/RESULTS/PICI/NZ_CP141089.1_PICI_output.tsv
PICI	NZ_CP141297.1	R1	1810805	1817226	6422	6	0	6422	0	0.0	0.00%	0%							0	0		/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CP141297.1_R1_core.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/004/RESULTS/PICI/NZ_CP141297.1_PICI_output.tsv
PICI	NZ_CP141297.1	R2	1981699	1986493	4795	7	0	4795	0	0.0	0.00%	0%							0	0		/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CP141297.1_R2_core.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/004/RESULTS/PICI/NZ_CP141297.1_PICI_output.tsv
PICI	NZ_CP142677.1	R1	1026579	1029774	3196	3	1	3196	3196	1.0	100.00%	75-100%	99.381	99.38%	CP057584.1_1088918_1103260	1.0	100.00%	98.874	2	2	NZ_CP142677.1|PICI|R1|core|batch=004|record=NZ_CP142677.1_Escherichia_coli_strain_FG92-1_chromosome__complete_genome|start=1026579|end=1029774|strand=mixed	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CP142677.1_R1_core.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/004/RESULTS/PICI/NZ_CP142677.1_PICI_output.tsv
PICI	NZ_CP142680.1	R1	1085961	1089155	3195	4	1	3195	3195	1.0	100.00%	75-100%	99.444	99.44%	CP057584.1_1088918_1103260	1.0	100.00%	98.936	2	2	NZ_CP142680.1|PICI|R1|core|batch=004|record=NZ_CP142680.1_Escherichia_coli_strain_FG31-1_chromosome__complete_genome|start=1085961|end=1089155|strand=mixed	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CP142680.1_R1_core.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/004/RESULTS/PICI/NZ_CP142680.1_PICI_output.tsv
PICI	NZ_CP145099.1	R1	3005315	3016058	10744	21	0	10744	0	0.0	0.00%	0%							0	0		/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CP145099.1_R1_core.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/004/RESULTS/PICI/NZ_CP145099.1_PICI_output.tsv
PICI	NZ_CP145099.1	R2	4941140	4955065	13926	27	0	13926	0	0.0	0.00%	0%							0	0		/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CP145099.1_R2_core.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/004/RESULTS/PICI/NZ_CP145099.1_PICI_output.tsv
PICI	NZ_CP145099.1	R3	189133	194918	5786	6	1	5786	2309	0.3991	39.91%	25-50%	96.8	96.80%	CP057584.1_1088918_1103260	0.3991	39.91%	96.715	2	4	NZ_CP145099.1|PICI|R3|core|batch=004|record=NZ_CP145099.1_Escherichia_coli_strain_PS_131_S11_chromosome__complete_genome|start=189133|end=194918|strand=mixed	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CP145099.1_R3_core.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/004/RESULTS/PICI/NZ_CP145099.1_PICI_output.tsv
PICI	NZ_CP146019.1	R1	1016853	1020047	3195	4	1	3195	3195	1.0	100.00%	75-100%	99.253	99.25%	CP057584.1_1088918_1103260	1.0	100.00%	99.531	2	2	NZ_CP146019.1|PICI|R1|core|batch=004|record=NZ_CP146019.1_Escherichia_coli_strain_ECO8855_chromosome__complete_genome|start=1016853|end=1020047|strand=mixed	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CP146019.1_R1_core.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/004/RESULTS/PICI/NZ_CP146019.1_PICI_output.tsv
PICI	NZ_CP148289.1	R1	3168149	3181287	13139	16	1	13139	191	0.0145	1.45%	>0-10%	89.747	89.75%	AE014075.1_1377749_1389210	0.0145	1.45%	88.115	10	16	NZ_CP148289.1|PICI|R1|core|batch=004|record=NZ_CP148289.1_Escherichia_coli_strain_Z1323PEC0008_chromosome__complete_genome|start=3168149|end=3181287|strand=mixed	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CP148289.1_R1_core.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/004/RESULTS/PICI/NZ_CP148289.1_PICI_output.tsv
PICI	NZ_CP148289.1	R2	3723183	3726375	3193	3	1	3193	3193	1.0	100.00%	75-100%	99.221	99.22%	CP057584.1_1088918_1103260	1.0	100.00%	99.468	2	2	NZ_CP148289.1|PICI|R2|core|batch=004|record=NZ_CP148289.1_Escherichia_coli_strain_Z1323PEC0008_chromosome__complete_genome|start=3723183|end=3726375|strand=mixed	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CP148289.1_R2_core.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/004/RESULTS/PICI/NZ_CP148289.1_PICI_output.tsv
PICI	NZ_CP148349.1	R1	1813834	1828315	14482	20	1	14482	191	0.0132	1.32%	>0-10%	89.747	89.75%	AE014075.1_1377749_1389210	0.0132	1.32%	88.115	10	16	NZ_CP148349.1|PICI|R1|core|batch=004|record=NZ_CP148349.1_Escherichia_coli_strain_Z1323HEC0399_chromosome__complete_genome|start=1813834|end=1828315|strand=mixed	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CP148349.1_R1_core.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/004/RESULTS/PICI/NZ_CP148349.1_PICI_output.tsv
PICI	NZ_CP148349.1	R2	2423546	2438142	14597	18	1	14597	4776	0.3272	32.72%	25-50%	78.303	78.30%	CP012554.1_2684917_2697361	0.2353	23.53%	77.397	10	19	NZ_CP148349.1|PICI|R2|core|batch=004|record=NZ_CP148349.1_Escherichia_coli_strain_Z1323HEC0399_chromosome__complete_genome|start=2423546|end=2438142|strand=mixed	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CP148349.1_R2_core.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/004/RESULTS/PICI/NZ_CP148349.1_PICI_output.tsv
PICI	NZ_CP148349.1	R3	1195028	1204927	9900	16	1	9900	9900	1.0	100.00%	75-100%	93.008	93.01%	NC_017656.1_1438155_1449376	1.0	100.00%	98.266	10	51	NZ_CP148349.1|PICI|R3|core|batch=004|record=NZ_CP148349.1_Escherichia_coli_strain_Z1323HEC0399_chromosome__complete_genome|start=1195028|end=1204927|strand=-1	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CP148349.1_R3_core.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/004/RESULTS/PICI/NZ_CP148349.1_PICI_output.tsv
PICI	NZ_CP148349.1	R4	4571897	4577670	5774	6	1	5774	2319	0.4016	40.16%	25-50%	96.721	96.72%	CP057584.1_1088918_1103260	0.4016	40.16%	96.768	2	4	NZ_CP148349.1|PICI|R4|core|batch=004|record=NZ_CP148349.1_Escherichia_coli_strain_Z1323HEC0399_chromosome__complete_genome|start=4571897|end=4577670|strand=mixed	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CP148349.1_R4_core.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/004/RESULTS/PICI/NZ_CP148349.1_PICI_output.tsv
PICI	NZ_CP148357.1	R1	1188630	1198296	9667	19	1	9667	260	0.0269	2.69%	>0-10%	80.034	80.03%	AP010953.1_3041660_3050231	0.0216	2.16%	76.852	7	7	NZ_CP148357.1|PICI|R1|core|batch=004|record=NZ_CP148357.1_Escherichia_coli_strain_Z1323HEC0393_chromosome__complete_genome|start=1188630|end=1198296|strand=mixed	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CP148357.1_R1_core.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/004/RESULTS/PICI/NZ_CP148357.1_PICI_output.tsv
PICI	NZ_CP148357.1	R2	576044	585646	9603	16	1	9603	7039	0.733	73.30%	50-75%	86.303	86.30%	CP002212.1_249047_259688	0.6289	62.89%	90.82	10	56	NZ_CP148357.1|PICI|R2|core|batch=004|record=NZ_CP148357.1_Escherichia_coli_strain_Z1323HEC0393_chromosome__complete_genome|start=576044|end=585646|strand=mixed	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CP148357.1_R2_core.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/004/RESULTS/PICI/NZ_CP148357.1_PICI_output.tsv
PICI	NZ_CP148357.1	R3	1858014	1872806	14793	26	1	14793	172	0.0116	1.16%	>0-10%	77.586	77.59%	CU928162.2_2568989_2580428	0.0116	1.16%	77.586	1	1	NZ_CP148357.1|PICI|R3|core|batch=004|record=NZ_CP148357.1_Escherichia_coli_strain_Z1323HEC0393_chromosome__complete_genome|start=1858014|end=1872806|strand=mixed	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CP148357.1_R3_core.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/004/RESULTS/PICI/NZ_CP148357.1_PICI_output.tsv
PICI	NZ_CP148357.1	R4	2329487	2335382	5896	8	1	5896	3209	0.5443	54.43%	50-75%	99.098	99.10%	CP057584.1_1088918_1103260	0.5443	54.43%	99.221	2	4	NZ_CP148357.1|PICI|R4|core|batch=004|record=NZ_CP148357.1_Escherichia_coli_strain_Z1323HEC0393_chromosome__complete_genome|start=2329487|end=2335382|strand=mixed	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CP148357.1_R4_core.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/004/RESULTS/PICI/NZ_CP148357.1_PICI_output.tsv
PICI	NZ_CP148357.1	R5	5267736	5277189	9454	18	0	9454	0	0.0	0.00%	0%							0	0		/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CP148357.1_R5_core.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/004/RESULTS/PICI/NZ_CP148357.1_PICI_output.tsv
PICI	NZ_CP148363.1	R1	2692416	2701259	8844	16	1	8844	3130	0.3539	35.39%	25-50%	84.441	84.44%	JHJE01000001.1_141718_153137	0.3344	33.44%	84.12	10	27	NZ_CP148363.1|PICI|R1|core|batch=004|record=NZ_CP148363.1_Escherichia_coli_strain_Z1323HEC0355_chromosome__complete_genome|start=2692416|end=2701259|strand=mixed	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CP148363.1_R1_core.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/004/RESULTS/PICI/NZ_CP148363.1_PICI_output.tsv
PICI	NZ_CP148363.1	R2	2707305	2716775	9471	16	0	9471	0	0.0	0.00%	0%							0	0		/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CP148363.1_R2_core.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/004/RESULTS/PICI/NZ_CP148363.1_PICI_output.tsv
PICI	NZ_CP148363.1	R3	3429799	3435551	5753	6	1	5753	2933	0.5098	50.98%	50-75%	95.25	95.25%	CP057584.1_1088918_1103260	0.5098	50.98%	95.162	2	4	NZ_CP148363.1|PICI|R3|core|batch=004|record=NZ_CP148363.1_Escherichia_coli_strain_Z1323HEC0355_chromosome__complete_genome|start=3429799|end=3435551|strand=mixed	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CP148363.1_R3_core.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/004/RESULTS/PICI/NZ_CP148363.1_PICI_output.tsv
PICI	NZ_CP148378.1	R1	2220984	2224179	3196	4	1	3196	3196	1.0	100.00%	75-100%	96.441	96.44%	CP057584.1_1088918_1103260	1.0	100.00%	96.464	2	2	NZ_CP148378.1|PICI|R1|core|batch=004|record=NZ_CP148378.1_Escherichia_coli_strain_Z1323HEC0067_chromosome__complete_genome|start=2220984|end=2224179|strand=mixed	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CP148378.1_R1_core.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/004/RESULTS/PICI/NZ_CP148378.1_PICI_output.tsv
PICI	NZ_CP148378.1	R2	4351123	4365808	14686	19	1	14686	191	0.013	1.30%	>0-10%	90.567	90.57%	AE014075.1_1377749_1389210	0.013	1.30%	89.345	10	16	NZ_CP148378.1|PICI|R2|core|batch=004|record=NZ_CP148378.1_Escherichia_coli_strain_Z1323HEC0067_chromosome__complete_genome|start=4351123|end=4365808|strand=mixed	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CP148378.1_R2_core.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/004/RESULTS/PICI/NZ_CP148378.1_PICI_output.tsv
PICI	NZ_CP148474.1	R1	4295353	4304866	9514	13	1	9514	7130	0.7494	74.94%	50-75%	86.668	86.67%	CP002212.1_249047_259688	0.3937	39.37%	84.405	10	52	NZ_CP148474.1|PICI|R1|core|batch=004|record=NZ_CP148474.1_Escherichia_coli_strain_Z1323CEC0005_chromosome__complete_genome|start=4295353|end=4304866|strand=1	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CP148474.1_R1_core.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/004/RESULTS/PICI/NZ_CP148474.1_PICI_output.tsv
PICI	NZ_CP148474.1	R2	846881	850075	3195	4	1	3195	3195	1.0	100.00%	75-100%	99.476	99.48%	CP057584.1_1088918_1103260	1.0	100.00%	98.967	2	2	NZ_CP148474.1|PICI|R2|core|batch=004|record=NZ_CP148474.1_Escherichia_coli_strain_Z1323CEC0005_chromosome__complete_genome|start=846881|end=850075|strand=mixed	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CP148474.1_R2_core.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/004/RESULTS/PICI/NZ_CP148474.1_PICI_output.tsv
PICI	NZ_CP148474.1	R3	3072955	3081343	8389	13	1	8389	4824	0.575	57.50%	50-75%	78.417	78.42%	CP012554.1_2684917_2697361	0.4203	42.03%	77.391	10	19	NZ_CP148474.1|PICI|R3|core|batch=004|record=NZ_CP148474.1_Escherichia_coli_strain_Z1323CEC0005_chromosome__complete_genome|start=3072955|end=3081343|strand=1	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CP148474.1_R3_core.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/004/RESULTS/PICI/NZ_CP148474.1_PICI_output.tsv
PICI	NZ_CP148474.1	R4	3076247	3088159	11913	13	1	11913	3123	0.2622	26.22%	25-50%	74.565	74.56%	CP012554.1_2684917_2697361	0.2544	25.44%	77.041	10	12	NZ_CP148474.1|PICI|R4|core|batch=004|record=NZ_CP148474.1_Escherichia_coli_strain_Z1323CEC0005_chromosome__complete_genome|start=3076247|end=3088159|strand=mixed	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CP148474.1_R4_core.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/004/RESULTS/PICI/NZ_CP148474.1_PICI_output.tsv
PICI	NZ_CP148746.1	R1	149470	153587	4118	5	1	4118	2187	0.5311	53.11%	50-75%	97.944	97.94%	CP057584.1_1088918_1103260	0.5311	53.11%	97.716	2	4	NZ_CP148746.1|PICI|R1|core|batch=004|record=NZ_CP148746.1_Escherichia_coli_strain_Z1322HEC0010_chromosome__complete_genome|start=149470|end=153587|strand=mixed	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CP148746.1_R1_core.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/004/RESULTS/PICI/NZ_CP148746.1_PICI_output.tsv
PICI	NZ_CP150019.1	R1	1002097	1006213	4117	5	1	4117	2187	0.5312	53.12%	50-75%	97.944	97.94%	CP057584.1_1088918_1103260	0.5312	53.12%	97.716	2	4	NZ_CP150019.1|PICI|R1|core|batch=004|record=NZ_CP150019.1_Escherichia_coli_strain_2024CK-00188_chromosome__complete_genome|start=1002097|end=1006213|strand=mixed	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CP150019.1_R1_core.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/004/RESULTS/PICI/NZ_CP150019.1_PICI_output.tsv
PICI	NZ_CP150075.1	R1	1054615	1057810	3196	4	1	3196	3196	1.0	100.00%	75-100%	96.759	96.76%	CP057584.1_1088918_1103260	1.0	100.00%	96.746	2	2	NZ_CP150075.1|PICI|R1|core|batch=004|record=NZ_CP150075.1_Escherichia_coli_strain_ECSD228_chromosome__complete_genome|start=1054615|end=1057810|strand=mixed	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CP150075.1_R1_core.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/004/RESULTS/PICI/NZ_CP150075.1_PICI_output.tsv
PICI	NZ_CP151005.1	R1	1053447	1056641	3195	4	1	3195	3195	1.0	100.00%	75-100%	99.317	99.32%	CP057584.1_1088918_1103260	1.0	100.00%	99.124	2	2	NZ_CP151005.1|PICI|R1|core|batch=005|record=NZ_CP151005.1_Escherichia_coli_strain_19KM1766N_chromosome__complete_genome|start=1053447|end=1056641|strand=mixed	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CP151005.1_R1_core.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/005/RESULTS/PICI/NZ_CP151005.1_PICI_output.tsv
PICI	NZ_CP151013.1	R1	1014063	1018180	4118	5	1	4118	2187	0.5311	53.11%	50-75%	97.944	97.94%	CP057584.1_1088918_1103260	0.5311	53.11%	97.716	2	4	NZ_CP151013.1|PICI|R1|core|batch=005|record=NZ_CP151013.1_Escherichia_coli_strain_19KM1778_chromosome__complete_genome|start=1014063|end=1018180|strand=mixed	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CP151013.1_R1_core.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/005/RESULTS/PICI/NZ_CP151013.1_PICI_output.tsv
PICI	NZ_CP151030.1	R1	1066163	1070280	4118	5	1	4118	2187	0.5311	53.11%	50-75%	97.898	97.90%	CP057584.1_1088918_1103260	0.5311	53.11%	97.67	2	4	NZ_CP151030.1|PICI|R1|core|batch=005|record=NZ_CP151030.1_Escherichia_coli_strain_19KM1863_chromosome__complete_genome|start=1066163|end=1070280|strand=mixed	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CP151030.1_R1_core.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/005/RESULTS/PICI/NZ_CP151030.1_PICI_output.tsv
PICI	NZ_CP151038.1	R1	3811601	3822811	11211	19	1	11211	191	0.017	1.70%	>0-10%	88.954	88.95%	AE014075.1_1377749_1389210	0.017	1.70%	87.097	10	17	NZ_CP151038.1|PICI|R1|core|batch=005|record=NZ_CP151038.1_Escherichia_coli_strain_19KM2326N_chromosome__complete_genome|start=3811601|end=3822811|strand=-1	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CP151038.1_R1_core.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/005/RESULTS/PICI/NZ_CP151038.1_PICI_output.tsv
PICI	NZ_CP151038.1	R2	1953369	1964427	11059	21	0	11059	0	0.0	0.00%	0%							0	0		/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CP151038.1_R2_core.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/005/RESULTS/PICI/NZ_CP151038.1_PICI_output.tsv
PICI	NZ_CP151038.1	R3	1541731	1545848	4118	5	1	4118	2187	0.5311	53.11%	50-75%	97.944	97.94%	CP057584.1_1088918_1103260	0.5311	53.11%	97.716	2	4	NZ_CP151038.1|PICI|R3|core|batch=005|record=NZ_CP151038.1_Escherichia_coli_strain_19KM2326N_chromosome__complete_genome|start=1541731|end=1545848|strand=mixed	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CP151038.1_R3_core.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/005/RESULTS/PICI/NZ_CP151038.1_PICI_output.tsv
PICI	NZ_CP151042.1	R1	999243	1003360	4118	5	1	4118	2187	0.5311	53.11%	50-75%	97.944	97.94%	CP057584.1_1088918_1103260	0.5311	53.11%	97.716	2	4	NZ_CP151042.1|PICI|R1|core|batch=005|record=NZ_CP151042.1_Escherichia_coli_strain_19KM2415N_chromosome__complete_genome|start=999243|end=1003360|strand=mixed	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CP151042.1_R1_core.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/005/RESULTS/PICI/NZ_CP151042.1_PICI_output.tsv
PICI	NZ_CP151045.1	R1	3635897	3639091	3195	4	1	3195	3195	1.0	100.00%	75-100%	99.349	99.35%	CP057584.1_1088918_1103260	1.0	100.00%	99.656	2	2	NZ_CP151045.1|PICI|R1|core|batch=005|record=NZ_CP151045.1_Escherichia_coli_strain_20KM0223N_chromosome__complete_genome|start=3635897|end=3639091|strand=mixed	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CP151045.1_R1_core.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/005/RESULTS/PICI/NZ_CP151045.1_PICI_output.tsv
PICI	NZ_CP151050.1	R1	4047672	4058353	10682	14	1	10682	5552	0.5198	51.98%	50-75%	78.485	78.48%	CP012554.1_2684917_2697361	0.3812	38.12%	76.785	10	20	NZ_CP151050.1|PICI|R1|core|batch=005|record=NZ_CP151050.1_Escherichia_coli_strain_20KM2222_chromosome__complete_genome|start=4047672|end=4058353|strand=mixed	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CP151050.1_R1_core.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/005/RESULTS/PICI/NZ_CP151050.1_PICI_output.tsv
PICI	NZ_CP151050.1	R2	1058310	1061504	3195	4	1	3195	3195	1.0	100.00%	75-100%	99.317	99.32%	CP057584.1_1088918_1103260	1.0	100.00%	99.124	2	2	NZ_CP151050.1|PICI|R2|core|batch=005|record=NZ_CP151050.1_Escherichia_coli_strain_20KM2222_chromosome__complete_genome|start=1058310|end=1061504|strand=mixed	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CP151050.1_R2_core.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/005/RESULTS/PICI/NZ_CP151050.1_PICI_output.tsv
PICI	NZ_CP151050.1	R3	1326680	1339879	13200	23	0	13200	0	0.0	0.00%	0%							0	0		/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CP151050.1_R3_core.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/005/RESULTS/PICI/NZ_CP151050.1_PICI_output.tsv
PICI	NZ_CP151055.1	R1	1162782	1166899	4118	5	1	4118	2187	0.5311	53.11%	50-75%	97.944	97.94%	CP057584.1_1088918_1103260	0.5311	53.11%	97.716	2	4	NZ_CP151055.1|PICI|R1|core|batch=005|record=NZ_CP151055.1_Escherichia_coli_strain_20KM2228_chromosome__complete_genome|start=1162782|end=1166899|strand=mixed	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CP151055.1_R1_core.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/005/RESULTS/PICI/NZ_CP151055.1_PICI_output.tsv
PICI	NZ_CP151059.1	R1	1162782	1166899	4118	5	1	4118	2187	0.5311	53.11%	50-75%	97.944	97.94%	CP057584.1_1088918_1103260	0.5311	53.11%	97.716	2	4	NZ_CP151059.1|PICI|R1|core|batch=005|record=NZ_CP151059.1_Escherichia_coli_strain_20KM2300_chromosome__complete_genome|start=1162782|end=1166899|strand=mixed	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CP151059.1_R1_core.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/005/RESULTS/PICI/NZ_CP151059.1_PICI_output.tsv
PICI	NZ_CP151063.1	R1	1162782	1166899	4118	5	1	4118	2187	0.5311	53.11%	50-75%	97.944	97.94%	CP057584.1_1088918_1103260	0.5311	53.11%	97.716	2	4	NZ_CP151063.1|PICI|R1|core|batch=005|record=NZ_CP151063.1_Escherichia_coli_strain_20KM2762_chromosome__complete_genome|start=1162782|end=1166899|strand=mixed	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CP151063.1_R1_core.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/005/RESULTS/PICI/NZ_CP151063.1_PICI_output.tsv
