query_id	family	reference	aligned_query_bp	query_fraction	aligned_subject_bp	subject_coverage	weighted_pident	bitscore_sum	n_hsps
NZ_CP168991.1|PICI|R1|core|batch=005|record=NZ_CP168991.1_Escherichia_coli_strain_UTAK-8_chromosome__complete_genome|start=75966|end=85756|strand=-1	PICI	CP002038.1_3753070_3764812	1044	0.1066	1044	0.0889	70.9	228.0	1
NZ_CP168991.1|PICI|R1|core|batch=005|record=NZ_CP168991.1_Escherichia_coli_strain_UTAK-8_chromosome__complete_genome|start=75966|end=85756|strand=-1	PICI	CP009460.1_3954409_3966716	1044	0.1066	1044	0.0848	71.536	255.0	1
NZ_CP168991.1|PICI|R1|core|batch=005|record=NZ_CP168991.1_Escherichia_coli_strain_UTAK-8_chromosome__complete_genome|start=75966|end=85756|strand=-1	PICI	CP069907.1_3311674_3322803	914	0.0934	914	0.0821	70.905	193.0	1
NZ_CP168991.1|PICI|R1|core|batch=005|record=NZ_CP168991.1_Escherichia_coli_strain_UTAK-8_chromosome__complete_genome|start=75966|end=85756|strand=-1	PICI	CU928162.2_2568989_2580428	846	0.0864	846	0.074	71.28	183.0	1
NZ_CP168991.1|PICI|R1|core|batch=005|record=NZ_CP168991.1_Escherichia_coli_strain_UTAK-8_chromosome__complete_genome|start=75966|end=85756|strand=-1	PICI	CP069861.1_2284073_2295920	265	0.0271	262	0.0221	76.384	132.0	1
NZ_CP168991.1|PICI|R1|core|batch=005|record=NZ_CP168991.1_Escherichia_coli_strain_UTAK-8_chromosome__complete_genome|start=75966|end=85756|strand=-1	PICI	CP070464.1_4192947_4204193	262	0.0268	259	0.023	76.493	132.0	1
NZ_CP168991.1|PICI|R1|core|batch=005|record=NZ_CP168991.1_Escherichia_coli_strain_UTAK-8_chromosome__complete_genome|start=75966|end=85756|strand=-1	PICI	CP031849.1_4079602_4091824	262	0.0268	259	0.0212	76.493	132.0	1
NZ_CP168991.1|PICI|R1|core|batch=005|record=NZ_CP168991.1_Escherichia_coli_strain_UTAK-8_chromosome__complete_genome|start=75966|end=85756|strand=-1	PICI	CP056883.1_5122670_5135237	179	0.0183	176	0.014	83.799	167.0	1
NZ_CP168991.1|PICI|R2|core|batch=005|record=NZ_CP168991.1_Escherichia_coli_strain_UTAK-8_chromosome__complete_genome|start=1161425|end=1164619|strand=mixed	PICI	CP057584.1_1088918_1103260	3195	1.0	3195	0.2228	99.499	5812.0	1
NZ_CP168991.1|PICI|R2|core|batch=005|record=NZ_CP168991.1_Escherichia_coli_strain_UTAK-8_chromosome__complete_genome|start=1161425|end=1164619|strand=mixed	PICI	CP020514.1_1121472_1133349	3098	0.9696	3098	0.2608	98.999	5550.0	1
NZ_CP168991.1|PICI|R4|core|batch=005|record=NZ_CP168991.1_Escherichia_coli_strain_UTAK-8_chromosome__complete_genome|start=1784339|end=1792188|strand=mixed	PICI	AP010960.1_2855234_2864550	7850	1.0	7850	0.8425	99.701	14661.8	3
NZ_CP168991.1|PICI|R4|core|batch=005|record=NZ_CP168991.1_Escherichia_coli_strain_UTAK-8_chromosome__complete_genome|start=1784339|end=1792188|strand=mixed	PICI	AP010953.1_3041660_3050231	6607	0.8417	6545	0.7635	94.272	10096.0	3
NZ_CP168991.1|PICI|R4|core|batch=005|record=NZ_CP168991.1_Escherichia_coli_strain_UTAK-8_chromosome__complete_genome|start=1784339|end=1792188|strand=mixed	PICI	CP000036.1_2097873_2108605	5238	0.6673	5165	0.4812	90.528	6907.0	3
NZ_CP168991.1|PICI|R4|core|batch=005|record=NZ_CP168991.1_Escherichia_coli_strain_UTAK-8_chromosome__complete_genome|start=1784339|end=1792188|strand=mixed	PICI	CP009072.1_106749_118031	4866	0.6199	4813	0.4266	90.521	6415.0	3
NZ_CP168991.1|PICI|R4|core|batch=005|record=NZ_CP168991.1_Escherichia_coli_strain_UTAK-8_chromosome__complete_genome|start=1784339|end=1792188|strand=mixed	PICI	AAMJ02000027.1_22790_33855	3792	0.4831	3738	0.3378	87.003	4237.0	4
NZ_CP168991.1|PICI|R4|core|batch=005|record=NZ_CP168991.1_Escherichia_coli_strain_UTAK-8_chromosome__complete_genome|start=1784339|end=1792188|strand=mixed	PICI	NC_017656.1_1438155_1449376	3421	0.4358	3358	0.2992	88.586	4134.3	4
NZ_CP168991.1|PICI|R4|core|batch=005|record=NZ_CP168991.1_Escherichia_coli_strain_UTAK-8_chromosome__complete_genome|start=1784339|end=1792188|strand=mixed	PICI	FN554766.1_1832521_1843554	3169	0.4037	3110	0.2819	88.74	3856.3	4
NZ_CP168991.1|PICI|R4|core|batch=005|record=NZ_CP168991.1_Escherichia_coli_strain_UTAK-8_chromosome__complete_genome|start=1784339|end=1792188|strand=mixed	PICI	CP002212.1_249047_259688	3063	0.3902	3015	0.2833	84.569	3014.1	3
NZ_CP168991.1|PICI|R4|core|batch=005|record=NZ_CP168991.1_Escherichia_coli_strain_UTAK-8_chromosome__complete_genome|start=1784339|end=1792188|strand=mixed	PICI	CU928162.2_2568989_2580428	2956	0.3766	2891	0.2527	88.444	3551.0	4
NZ_CP168991.1|PICI|R4|core|batch=005|record=NZ_CP168991.1_Escherichia_coli_strain_UTAK-8_chromosome__complete_genome|start=1784339|end=1792188|strand=mixed	PICI	CXXR01000010.1_90531_101020	2845	0.3624	2803	0.2672	85.083	2895.1	6
NZ_CP169003.1|PICI|R1|core|batch=005|record=NZ_CP169003.1_Escherichia_coli_strain_UTAK-23_chromosome__complete_genome|start=1695980|end=1710920|strand=mixed	PICI	AE014075.1_1377749_1389210	192	0.0129	244	0.0213	88.163	289.8	2
NZ_CP169003.1|PICI|R1|core|batch=005|record=NZ_CP169003.1_Escherichia_coli_strain_UTAK-23_chromosome__complete_genome|start=1695980|end=1710920|strand=mixed	PICI	CU928162.2_2568989_2580428	177	0.0118	224	0.0196	90.222	293.3	2
NZ_CP169003.1|PICI|R1|core|batch=005|record=NZ_CP169003.1_Escherichia_coli_strain_UTAK-23_chromosome__complete_genome|start=1695980|end=1710920|strand=mixed	PICI	JHJE01000001.1_141718_153137	161	0.0108	213	0.0187	90.141	276.8	2
NZ_CP169003.1|PICI|R1|core|batch=005|record=NZ_CP169003.1_Escherichia_coli_strain_UTAK-23_chromosome__complete_genome|start=1695980|end=1710920|strand=mixed	PICI	CP000036.1_2097873_2108605	153	0.0102	206	0.0192	90.777	276.8	2
NZ_CP169003.1|PICI|R1|core|batch=005|record=NZ_CP169003.1_Escherichia_coli_strain_UTAK-23_chromosome__complete_genome|start=1695980|end=1710920|strand=mixed	PICI	FN554766.1_1832521_1843554	153	0.0102	206	0.0187	90.777	276.8	2
NZ_CP169003.1|PICI|R1|core|batch=005|record=NZ_CP169003.1_Escherichia_coli_strain_UTAK-23_chromosome__complete_genome|start=1695980|end=1710920|strand=mixed	PICI	AAMJ02000027.1_22790_33855	76	0.0051	76	0.0069	85.714	80.5	1
NZ_CP169003.1|PICI|R1|core|batch=005|record=NZ_CP169003.1_Escherichia_coli_strain_UTAK-23_chromosome__complete_genome|start=1695980|end=1710920|strand=mixed	PICI	NC_017628.1_920272_930825	71	0.0048	71	0.0067	87.5	82.4	1
NZ_CP169003.1|PICI|R1|core|batch=005|record=NZ_CP169003.1_Escherichia_coli_strain_UTAK-23_chromosome__complete_genome|start=1695980|end=1710920|strand=mixed	PICI	CP002212.1_249047_259688	64	0.0043	64	0.006	87.692	75.0	1
NZ_CP169003.1|PICI|R1|core|batch=005|record=NZ_CP169003.1_Escherichia_coli_strain_UTAK-23_chromosome__complete_genome|start=1695980|end=1710920|strand=mixed	PICI	NC_017656.1_1438155_1449376	51	0.0034	91	0.0081	93.407	137.0	2
NZ_CP169003.1|PICI|R1|core|batch=005|record=NZ_CP169003.1_Escherichia_coli_strain_UTAK-23_chromosome__complete_genome|start=1695980|end=1710920|strand=mixed	PICI	CP009072.1_106749_118031	40	0.0027	40	0.0035	97.5	69.4	1
NZ_CP169003.1|PICI|R4|core|batch=005|record=NZ_CP169003.1_Escherichia_coli_strain_UTAK-23_chromosome__complete_genome|start=4444831|end=4448025|strand=mixed	PICI	CP057584.1_1088918_1103260	3195	1.0	3195	0.2228	99.531	5818.0	1
NZ_CP169003.1|PICI|R4|core|batch=005|record=NZ_CP169003.1_Escherichia_coli_strain_UTAK-23_chromosome__complete_genome|start=4444831|end=4448025|strand=mixed	PICI	CP020514.1_1121472_1133349	3098	0.9696	3098	0.2608	99.032	5555.0	1
NZ_CP169003.1|PICI|R5|core|batch=005|record=NZ_CP169003.1_Escherichia_coli_strain_UTAK-23_chromosome__complete_genome|start=2939748|end=2945163|strand=mixed	PICI	CP018948.1_1961620_1972242	4297	0.7934	4302	0.405	87.043	4837.0	2
NZ_CP169003.1|PICI|R5|core|batch=005|record=NZ_CP169003.1_Escherichia_coli_strain_UTAK-23_chromosome__complete_genome|start=2939748|end=2945163|strand=mixed	PICI	JHJE01000001.1_141718_153137	3288	0.6071	3283	0.2875	90.301	4284.0	2
NZ_CP169003.1|PICI|R5|core|batch=005|record=NZ_CP169003.1_Escherichia_coli_strain_UTAK-23_chromosome__complete_genome|start=2939748|end=2945163|strand=mixed	PICI	CP002212.1_249047_259688	3230	0.5964	3223	0.3029	84.83	3217.0	3
NZ_CP169003.1|PICI|R5|core|batch=005|record=NZ_CP169003.1_Escherichia_coli_strain_UTAK-23_chromosome__complete_genome|start=2939748|end=2945163|strand=mixed	PICI	AE014075.1_1377749_1389210	2743	0.5065	2735	0.2386	86.606	3003.0	4
NZ_CP169003.1|PICI|R5|core|batch=005|record=NZ_CP169003.1_Escherichia_coli_strain_UTAK-23_chromosome__complete_genome|start=2939748|end=2945163|strand=mixed	PICI	NC_017656.1_1438155_1449376	2722	0.5026	2719	0.2423	90.339	3554.7	3
NZ_CP169003.1|PICI|R5|core|batch=005|record=NZ_CP169003.1_Escherichia_coli_strain_UTAK-23_chromosome__complete_genome|start=2939748|end=2945163|strand=mixed	PICI	FN554766.1_1832521_1843554	2700	0.4985	2701	0.2448	93.012	3934.0	2
NZ_CP169003.1|PICI|R5|core|batch=005|record=NZ_CP169003.1_Escherichia_coli_strain_UTAK-23_chromosome__complete_genome|start=2939748|end=2945163|strand=mixed	PICI	CXXR01000010.1_90531_101020	2464	0.4549	2458	0.2343	80.048	1792.0	3
NZ_CP169003.1|PICI|R5|core|batch=005|record=NZ_CP169003.1_Escherichia_coli_strain_UTAK-23_chromosome__complete_genome|start=2939748|end=2945163|strand=mixed	PICI	CP006027.1_4527455_4539396	1944	0.3589	1941	0.1625	84.58	1921.0	3
NZ_CP169003.1|PICI|R5|core|batch=005|record=NZ_CP169003.1_Escherichia_coli_strain_UTAK-23_chromosome__complete_genome|start=2939748|end=2945163|strand=mixed	PICI	CP009072.1_106749_118031	1375	0.2539	1376	0.122	84.203	1316.0	2
NZ_CP169003.1|PICI|R5|core|batch=005|record=NZ_CP169003.1_Escherichia_coli_strain_UTAK-23_chromosome__complete_genome|start=2939748|end=2945163|strand=mixed	PICI	CU928162.2_2568989_2580428	1372	0.2533	1372	0.1199	92.738	1981.0	2
NZ_CP169003.1|PICI|R6|core|batch=005|record=NZ_CP169003.1_Escherichia_coli_strain_UTAK-23_chromosome__complete_genome|start=3697498|end=3704602|strand=mixed	PICI	AP010953.1_3041660_3050231	7105	1.0	7105	0.8289	100.0	13121.0	1
NZ_CP169003.1|PICI|R6|core|batch=005|record=NZ_CP169003.1_Escherichia_coli_strain_UTAK-23_chromosome__complete_genome|start=3697498|end=3704602|strand=mixed	PICI	AP010960.1_2855234_2864550	6545	0.9212	6607	0.7091	94.271	10096.0	3
NZ_CP169003.1|PICI|R6|core|batch=005|record=NZ_CP169003.1_Escherichia_coli_strain_UTAK-23_chromosome__complete_genome|start=3697498|end=3704602|strand=mixed	PICI	CP000036.1_2097873_2108605	5399	0.7599	5399	0.503	94.035	8180.0	3
NZ_CP169003.1|PICI|R6|core|batch=005|record=NZ_CP169003.1_Escherichia_coli_strain_UTAK-23_chromosome__complete_genome|start=3697498|end=3704602|strand=mixed	PICI	CP009072.1_106749_118031	3892	0.5478	3899	0.3456	94.963	6101.0	3
NZ_CP169003.1|PICI|R6|core|batch=005|record=NZ_CP169003.1_Escherichia_coli_strain_UTAK-23_chromosome__complete_genome|start=3697498|end=3704602|strand=mixed	PICI	NC_017656.1_1438155_1449376	3635	0.5116	3568	0.3179	91.001	4893.0	4
NZ_CP169003.1|PICI|R6|core|batch=005|record=NZ_CP169003.1_Escherichia_coli_strain_UTAK-23_chromosome__complete_genome|start=3697498|end=3704602|strand=mixed	PICI	CU928162.2_2568989_2580428	3480	0.4898	3479	0.3041	95.78	5613.0	4
NZ_CP169003.1|PICI|R6|core|batch=005|record=NZ_CP169003.1_Escherichia_coli_strain_UTAK-23_chromosome__complete_genome|start=3697498|end=3704602|strand=mixed	PICI	FN554766.1_1832521_1843554	3367	0.4739	3311	0.3001	90.112	4367.0	5
NZ_CP169003.1|PICI|R6|core|batch=005|record=NZ_CP169003.1_Escherichia_coli_strain_UTAK-23_chromosome__complete_genome|start=3697498|end=3704602|strand=mixed	PICI	AAMJ02000027.1_22790_33855	3037	0.4274	3045	0.2752	95.48	4851.0	3
NZ_CP169003.1|PICI|R6|core|batch=005|record=NZ_CP169003.1_Escherichia_coli_strain_UTAK-23_chromosome__complete_genome|start=3697498|end=3704602|strand=mixed	PICI	CXXR01000010.1_90531_101020	2600	0.3659	2615	0.2493	85.927	2768.1	4
NZ_CP169003.1|PICI|R6|core|batch=005|record=NZ_CP169003.1_Escherichia_coli_strain_UTAK-23_chromosome__complete_genome|start=3697498|end=3704602|strand=mixed	PICI	CP002212.1_249047_259688	2548	0.3586	2564	0.2409	86.819	2845.8	4
NZ_CP169008.1|PICI|R1|core|batch=005|record=NZ_CP169008.1_Escherichia_coli_strain_UTAK-13_chromosome__complete_genome|start=3560818|end=3574563|strand=mixed	PICI	CP018948.1_1961620_1972242	4915	0.3576	4921	0.4632	89.701	6265.3	5
NZ_CP169008.1|PICI|R1|core|batch=005|record=NZ_CP169008.1_Escherichia_coli_strain_UTAK-13_chromosome__complete_genome|start=3560818|end=3574563|strand=mixed	PICI	AP010960.1_2855234_2864550	3180	0.2313	3180	0.3413	93.695	4759.0	4
NZ_CP169008.1|PICI|R1|core|batch=005|record=NZ_CP169008.1_Escherichia_coli_strain_UTAK-13_chromosome__complete_genome|start=3560818|end=3574563|strand=mixed	PICI	AP010953.1_3041660_3050231	2944	0.2142	2943	0.3433	93.527	4379.0	3
NZ_CP169008.1|PICI|R1|core|batch=005|record=NZ_CP169008.1_Escherichia_coli_strain_UTAK-13_chromosome__complete_genome|start=3560818|end=3574563|strand=mixed	PICI	AE014075.1_1377749_1389210	2729	0.1985	2727	0.2379	82.022	2295.0	7
NZ_CP169008.1|PICI|R1|core|batch=005|record=NZ_CP169008.1_Escherichia_coli_strain_UTAK-13_chromosome__complete_genome|start=3560818|end=3574563|strand=mixed	PICI	NC_017628.1_920272_930825	2528	0.1839	2544	0.241	90.856	3412.0	8
NZ_CP169008.1|PICI|R1|core|batch=005|record=NZ_CP169008.1_Escherichia_coli_strain_UTAK-13_chromosome__complete_genome|start=3560818|end=3574563|strand=mixed	PICI	CP006027.1_4527455_4539396	2395	0.1742	2391	0.2002	84.149	2305.5	4
NZ_CP169008.1|PICI|R1|core|batch=005|record=NZ_CP169008.1_Escherichia_coli_strain_UTAK-13_chromosome__complete_genome|start=3560818|end=3574563|strand=mixed	PICI	FN554766.1_1832521_1843554	2261	0.1645	2266	0.2054	82.735	1999.0	5
NZ_CP169008.1|PICI|R1|core|batch=005|record=NZ_CP169008.1_Escherichia_coli_strain_UTAK-13_chromosome__complete_genome|start=3560818|end=3574563|strand=mixed	PICI	NC_017656.1_1438155_1449376	2244	0.1632	2240	0.1996	82.01	1881.0	5
NZ_CP169008.1|PICI|R1|core|batch=005|record=NZ_CP169008.1_Escherichia_coli_strain_UTAK-13_chromosome__complete_genome|start=3560818|end=3574563|strand=mixed	PICI	JHJE01000001.1_141718_153137	2096	0.1525	2095	0.1835	82.124	1784.0	5
NZ_CP169008.1|PICI|R1|core|batch=005|record=NZ_CP169008.1_Escherichia_coli_strain_UTAK-13_chromosome__complete_genome|start=3560818|end=3574563|strand=mixed	PICI	CU928162.2_2568989_2580428	1758	0.1279	1755	0.1534	91.028	2368.0	5
NZ_CP169008.1|PICI|R2|core|batch=005|record=NZ_CP169008.1_Escherichia_coli_strain_UTAK-13_chromosome__complete_genome|start=1075956|end=1079150|strand=mixed	PICI	CP057584.1_1088918_1103260	3195	1.0	3195	0.2228	99.499	5812.0	1
NZ_CP169008.1|PICI|R2|core|batch=005|record=NZ_CP169008.1_Escherichia_coli_strain_UTAK-13_chromosome__complete_genome|start=1075956|end=1079150|strand=mixed	PICI	CP020514.1_1121472_1133349	3098	0.9696	3098	0.2608	98.999	5550.0	1
NZ_CP169008.1|PICI|R3|core|batch=005|record=NZ_CP169008.1_Escherichia_coli_strain_UTAK-13_chromosome__complete_genome|start=1739926|end=1747775|strand=mixed	PICI	AP010960.1_2855234_2864550	7850	1.0	7850	0.8425	99.701	14661.8	3
NZ_CP169008.1|PICI|R3|core|batch=005|record=NZ_CP169008.1_Escherichia_coli_strain_UTAK-13_chromosome__complete_genome|start=1739926|end=1747775|strand=mixed	PICI	AP010953.1_3041660_3050231	6607	0.8417	6545	0.7635	94.272	10096.0	3
NZ_CP169008.1|PICI|R3|core|batch=005|record=NZ_CP169008.1_Escherichia_coli_strain_UTAK-13_chromosome__complete_genome|start=1739926|end=1747775|strand=mixed	PICI	CP000036.1_2097873_2108605	5238	0.6673	5165	0.4812	90.528	6907.0	3
NZ_CP169008.1|PICI|R3|core|batch=005|record=NZ_CP169008.1_Escherichia_coli_strain_UTAK-13_chromosome__complete_genome|start=1739926|end=1747775|strand=mixed	PICI	CP009072.1_106749_118031	4866	0.6199	4813	0.4266	90.521	6415.0	3
NZ_CP169008.1|PICI|R3|core|batch=005|record=NZ_CP169008.1_Escherichia_coli_strain_UTAK-13_chromosome__complete_genome|start=1739926|end=1747775|strand=mixed	PICI	AAMJ02000027.1_22790_33855	3792	0.4831	3738	0.3378	87.003	4237.0	4
NZ_CP169008.1|PICI|R3|core|batch=005|record=NZ_CP169008.1_Escherichia_coli_strain_UTAK-13_chromosome__complete_genome|start=1739926|end=1747775|strand=mixed	PICI	NC_017656.1_1438155_1449376	3421	0.4358	3358	0.2992	88.586	4134.3	4
NZ_CP169008.1|PICI|R3|core|batch=005|record=NZ_CP169008.1_Escherichia_coli_strain_UTAK-13_chromosome__complete_genome|start=1739926|end=1747775|strand=mixed	PICI	FN554766.1_1832521_1843554	3169	0.4037	3110	0.2819	88.74	3856.3	4
NZ_CP169008.1|PICI|R3|core|batch=005|record=NZ_CP169008.1_Escherichia_coli_strain_UTAK-13_chromosome__complete_genome|start=1739926|end=1747775|strand=mixed	PICI	CP002212.1_249047_259688	3063	0.3902	3015	0.2833	84.569	3014.1	3
NZ_CP169008.1|PICI|R3|core|batch=005|record=NZ_CP169008.1_Escherichia_coli_strain_UTAK-13_chromosome__complete_genome|start=1739926|end=1747775|strand=mixed	PICI	CU928162.2_2568989_2580428	2956	0.3766	2891	0.2527	88.444	3551.0	4
NZ_CP169008.1|PICI|R3|core|batch=005|record=NZ_CP169008.1_Escherichia_coli_strain_UTAK-13_chromosome__complete_genome|start=1739926|end=1747775|strand=mixed	PICI	CXXR01000010.1_90531_101020	2845	0.3624	2803	0.2672	85.083	2895.1	6
NZ_CP169632.1|PICI|R1|core|batch=005|record=NZ_CP169632.1_Escherichia_coli_strain_L-formLTE_chromosome__complete_genome|start=2870428|end=2873622|strand=mixed	PICI	CP057584.1_1088918_1103260	3195	1.0	3195	0.2228	98.967	5718.0	1
NZ_CP169632.1|PICI|R1|core|batch=005|record=NZ_CP169632.1_Escherichia_coli_strain_L-formLTE_chromosome__complete_genome|start=2870428|end=2873622|strand=mixed	PICI	CP020514.1_1121472_1133349	3098	0.9696	3098	0.2608	100.0	5722.0	1
NZ_CP169633.1|PICI|R1|core|batch=005|record=NZ_CP169633.1_Escherichia_coli_strain_L-form0_chromosome__complete_genome|start=2891152|end=2894346|strand=mixed	PICI	CP057584.1_1088918_1103260	3195	1.0	3195	0.2228	98.967	5718.0	1
NZ_CP169633.1|PICI|R1|core|batch=005|record=NZ_CP169633.1_Escherichia_coli_strain_L-form0_chromosome__complete_genome|start=2891152|end=2894346|strand=mixed	PICI	CP020514.1_1121472_1133349	3098	0.9696	3098	0.2608	100.0	5722.0	1
NZ_CP170328.1|PICI|R1|core|batch=005|record=NZ_CP170328.1_Escherichia_coli_strain_BKQ37E_chromosome__complete_genome|start=4462045|end=4465239|strand=mixed	PICI	CP057584.1_1088918_1103260	3195	1.0	3195	0.2228	98.873	5701.0	1
NZ_CP170328.1|PICI|R1|core|batch=005|record=NZ_CP170328.1_Escherichia_coli_strain_BKQ37E_chromosome__complete_genome|start=4462045|end=4465239|strand=mixed	PICI	CP020514.1_1121472_1133349	3098	0.9696	3098	0.2608	99.903	5705.0	1
NZ_CP170509.1|PICI|R1|core|batch=005|record=NZ_CP170509.1_Escherichia_coli_strain_30088_chromosome__complete_genome|start=975790|end=978984|strand=mixed	PICI	CP057584.1_1088918_1103260	3195	1.0	3195	0.2228	98.967	5718.0	1
NZ_CP170509.1|PICI|R1|core|batch=005|record=NZ_CP170509.1_Escherichia_coli_strain_30088_chromosome__complete_genome|start=975790|end=978984|strand=mixed	PICI	CP020514.1_1121472_1133349	3098	0.9696	3098	0.2608	100.0	5722.0	1
NZ_CP171883.1|PICI|R1|core|batch=005|record=NZ_CP171883.1_Escherichia_coli_strain_STECUZB006_chromosome__complete_genome|start=986415|end=989609|strand=mixed	PICI	CP057584.1_1088918_1103260	3195	1.0	3195	0.2228	98.967	5718.0	1
NZ_CP171883.1|PICI|R1|core|batch=005|record=NZ_CP171883.1_Escherichia_coli_strain_STECUZB006_chromosome__complete_genome|start=986415|end=989609|strand=mixed	PICI	CP020514.1_1121472_1133349	3098	0.9696	3098	0.2608	100.0	5722.0	1
NZ_CP172108.1|PICI|R1|core|batch=005|record=NZ_CP172108.1_Escherichia_coli_strain_QL57EC_chromosome__complete_genome|start=1010799|end=1013994|strand=mixed	PICI	CP057584.1_1088918_1103260	3196	1.0	3195	0.2228	98.842	5696.0	1
NZ_CP172108.1|PICI|R1|core|batch=005|record=NZ_CP172108.1_Escherichia_coli_strain_QL57EC_chromosome__complete_genome|start=1010799|end=1013994|strand=mixed	PICI	CP020514.1_1121472_1133349	3099	0.9696	3098	0.2608	99.871	5699.0	1
NZ_CP189657.1|PICI|R2|core|batch=005|record=NZ_CP189657.1_Escherichia_coli_strain_602687_chromosome__complete_genome|start=3728914|end=3733031|strand=mixed	PICI	CP057584.1_1088918_1103260	2187	0.5311	2186	0.1524	97.716	3761.0	2
NZ_CP189657.1|PICI|R2|core|batch=005|record=NZ_CP189657.1_Escherichia_coli_strain_602687_chromosome__complete_genome|start=3728914|end=3733031|strand=mixed	PICI	CP020514.1_1121472_1133349	2090	0.5075	2089	0.1759	98.183	3648.0	2
NZ_CP189662.1|PICI|R1|core|batch=005|record=NZ_CP189662.1_Escherichia_coli_strain_102651_chromosome__complete_genome|start=1649797|end=1653811|strand=mixed	PICI	CP057584.1_1088918_1103260	3203	0.7978	3195	0.2228	98.907	5722.0	2
NZ_CP189662.1|PICI|R1|core|batch=005|record=NZ_CP189662.1_Escherichia_coli_strain_102651_chromosome__complete_genome|start=1649797|end=1653811|strand=mixed	PICI	CP020514.1_1121472_1133349	3106	0.7736	3098	0.2608	99.936	5726.0	2
NZ_CP196412.1|PICI|R1|core|batch=005|record=NZ_CP196412.1_Escherichia_coli_strain_W12-1_chromosome__complete_genome|start=1614152|end=1624620|strand=mixed	PICI	CP018948.1_1961620_1972242	5223	0.4989	5251	0.4943	91.454	7286.2	6
NZ_CP196412.1|PICI|R1|core|batch=005|record=NZ_CP196412.1_Escherichia_coli_strain_W12-1_chromosome__complete_genome|start=1614152|end=1624620|strand=mixed	PICI	CP009072.1_106749_118031	4791	0.4576	4790	0.4245	84.057	4577.5	8
NZ_CP196412.1|PICI|R1|core|batch=005|record=NZ_CP196412.1_Escherichia_coli_strain_W12-1_chromosome__complete_genome|start=1614152|end=1624620|strand=mixed	PICI	AP010953.1_3041660_3050231	3921	0.3745	3913	0.4565	82.582	3423.5	7
